@relation doc-subject

@attribute filename numeric
@attribute clusterID numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
4582,12,0.00011,0.096443,0.638853,0.000077,0.00008,0.000024,0,0.068914,0.000025,0.000001,0.011124,0.05428,0.000751,0.129018,0.000298
4217,12,0.001031,0.571931,0.08191,0.000974,0.000503,0,0.136316,0.003875,0.00015,0.000631,0.000214,0.097179,0.100267,0.004484,0.000534
3570,12,0,0,0.946596,0.003662,0,0,0,0.030058,0.019683,0,0,0,0,0,0
3946,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3822,11,0,0,0,0,0,0.999812,0.000188,0,0,0,0,0,0,0,0
4373,12,0.000004,0.927096,0.006864,0,0.011721,0,0,0,0,0.000222,0.026603,0.000001,0,0.027387,0.000101
4619,15,0.000011,0.000001,0.000006,0,0,0,0,0,0,0,0.99998,0.000001,0,0,0
4072,12,0.000011,0.000184,0.877379,0.000001,0,0.000301,0,0.122048,0.000076,0,0.000001,0,0,0,0
4611,12,0.884561,0,0.034007,0.000733,0.025938,0.000512,0,0.000001,0.001099,0.052338,0.000003,0.000007,0.000046,0.000001,0.000753
4133,12,0,0,0,0,0,0.000004,0,0.999921,0.000075,0,0,0,0,0,0
4644,13,0.001017,0,0.000001,0,0,0.000284,0.844374,0,0,0.000001,0.000045,0.00078,0.153415,0.00002,0.000065
4106,12,0.199232,0.000091,0.000093,0.675701,0.000002,0.000001,0.000006,0.025107,0.000014,0.000001,0,0.000036,0.045059,0,0.054658
4604,12,0.073671,0.640212,0,0,0.181092,0,0,0,0.003428,0.000854,0.000002,0.100647,0.00009,0.000005,0
4479,16,0.000146,0,0.00018,0.221324,0,0.003371,0.000012,0,0,0.000701,0.040308,0.000002,0.041491,0.652754,0.03971
4058,16,0.000002,0.005136,0.036989,0.000041,0.005363,0,0,0.000002,0,0.000013,0.188576,0.002952,0.000072,0.760855,0
3853,17,0,0.000014,0,0,0,0,0,0,0.999986,0,0,0,0,0,0
4554,12,0,0,0,0.999997,0,0,0,0,0,0,0.000003,0,0,0,0
4675,12,0.968853,0.000086,0.00003,0.000966,0.000021,0,0.000189,0.000003,0.013129,0.000411,0.000008,0.000005,0.016249,0.000001,0.000048
3715,12,0,0,0,0,0,0.031223,0,0.967539,0,0,0,0,0,0,0.001238
4417,14,0.032481,0.010281,0.000862,0.034106,0.435047,0.000001,0.000002,0.002669,0.097028,0.008895,0.090211,0.010976,0.094116,0.011965,0.171361
4247,12,0,0.000179,0.016939,0.000002,0.00003,0,0,0.98057,0,0.000002,0.000328,0.001948,0,0.000002,0.000001
4367,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3814,12,0.002748,0.546275,0.139184,0.000005,0.00322,0.001656,0.0044,0.000076,0.000022,0.012223,0.16821,0.030563,0.005243,0.081915,0.004257
3563,12,0,0,0,0.000032,0.04991,0,0.000001,0,0.000008,0.095652,0.000032,0.854091,0,0.000022,0.000252
4116,12,0,0,0,0.000018,0,0,0.000015,0,0,0,0,0,0,0,0.999967
4279,12,0.372587,0.07144,0,0.000007,0.000005,0.00001,0.00002,0,0.000019,0.041273,0,0.053223,0.460467,0.000028,0.000918
4107,17,0,0.000014,0,0,0,0,0,0,0.999986,0,0,0,0,0,0
4076,11,0.000036,0.000001,0.002917,0,0,0.904542,0,0.000001,0,0.000002,0.007993,0.002076,0.000679,0.081752,0.000001
4682,16,0,0,0,0,0,0,0.002748,0,0,0,0,0.000001,0,0.997251,0
3943,13,0.000001,0.004605,0,0,0,0,0.994997,0,0,0.000397,0,0,0,0,0
3637,12,0.000003,0.00169,0,0,0,0,0,0,0,0.000013,0.000001,0.000021,0.998272,0,0
4063,12,0.000004,0.000044,0.737679,0.000068,0.000055,0.052198,0.16257,0.001406,0.000001,0,0.003692,0.00001,0.000062,0.041949,0.000262
3635,16,0.001814,0.055646,0,0,0,0,0,0,0.00041,0.00018,0,0,0.000003,0.941947,0
3626,17,0.000007,0,0,0.110052,0.000019,0,0,0,0.889902,0.000016,0.000002,0,0,0,0.000002
3788,12,0,0,0.155718,0,0,0,0,0.83912,0.000052,0,0,0.005104,0,0.000006,0
4693,11,0,0,0,0,0,0.999812,0.000188,0,0,0,0,0,0,0,0
3925,15,0.00035,0.000225,0.088016,0,0,0,0,0.000091,0.000992,0.000162,0.800447,0.000826,0.000069,0.108821,0
4180,12,0.00216,0.000017,0.000003,0.057178,0.00097,0.000004,0.000012,0.000001,0,0.000014,0.061783,0.27226,0.524395,0.000056,0.081147
4220,12,0.000119,0.000463,0.000037,0.00001,0.000005,0.040805,0.00009,0.000002,0.003394,0.002661,0.014864,0.000006,0.000091,0.020648,0.916805
4128,12,0,0.000002,0,0.999998,0,0,0,0,0,0,0,0,0,0,0
3848,12,0.034307,0.406779,0.005588,0.020543,0.161817,0,0.000001,0,0.048648,0.091392,0.171745,0.000531,0.000207,0,0.058442
4028,12,0.567664,0.187445,0.000005,0,0.000001,0,0,0,0.000017,0.09526,0.000368,0.147436,0.001731,0.000067,0.000007
4635,12,0.000001,0.000037,0,0,0.000001,0,0,0,0.052728,0.942559,0.000007,0.004465,0.000202,0,0
4249,12,0.000294,0,0.999654,0,0,0,0,0.000003,0.000024,0,0,0,0,0,0.000024
4097,13,0.000007,0.000048,0,0.000006,0,0,0.985288,0,0,0.000009,0,0.000001,0.014612,0.000028,0
3677,12,0,0,0.092803,0,0.00019,0,0,0.000008,0,0,0.000001,0.906341,0.00052,0.000137,0
4199,15,0,0,0,0.000038,0,0,0.007537,0,0.000004,0,0.985079,0.000004,0.007338,0,0
4792,12,0,0,0.000005,0.927952,0,0,0,0.069985,0,0,0.000081,0.000078,0.0019,0,0
4033,12,0,0.000009,0.027004,0,0.000002,0.000001,0,0.972985,0,0,0,0,0,0,0
4184,12,0,0,0.000002,0,0,0,0,0,0,0,0.000099,0.81573,0.000027,0.184142,0
3578,13,0.000037,0.000073,0.000023,0.000004,0,0.001113,0.998437,0.000141,0,0.000076,0.000008,0,0.000042,0.000045,0
3882,12,0.000128,0.33823,0.087165,0.000017,0,0,0,0.008567,0.000023,0.000036,0.250296,0.246287,0.02333,0.04592,0
4526,12,0.000005,0.185323,0,0,0,0,0,0,0,0.120221,0,0.69445,0,0,0
3993,17,0.000039,0,0,0,0,0,0,0,0.999933,0,0,0.000001,0,0,0.000027
3980,12,0.012575,0.067235,0.000001,0.000945,0.000031,0,0.000317,0.005369,0,0.061734,0.000001,0.026562,0.825049,0.000002,0.000178
4622,12,0.761577,0.011995,0.000818,0.000001,0.000002,0,0,0,0,0.000312,0.002264,0.000471,0.000009,0.00004,0.222511
4705,12,0,0.000179,0.016939,0.000002,0.00003,0,0,0.98057,0,0.000002,0.000328,0.001948,0,0.000002,0.000001
3773,12,0.070022,0.112779,0,0.000019,0,0,0,0,0.000516,0.014123,0,0,0.80254,0,0
3561,12,0.141016,0.008271,0,0.000001,0.000055,0,0,0,0,0.004254,0.000462,0.000005,0.845815,0.000121,0
3758,12,0.144012,0.022625,0.658111,0.000001,0.005314,0,0.000466,0.000061,0,0.104857,0.022432,0.039974,0.001418,0.000728,0
4616,11,0,0.00051,0,0,0,0.99949,0,0,0,0,0,0,0,0,0
4778,12,0.780581,0.000339,0.000012,0.000373,0,0.000864,0.000015,0,0,0.000182,0.000435,0.029114,0.187773,0.000131,0.00018
4679,12,0,0,0,0,0.000001,0.000003,0,0.999994,0,0,0,0,0,0.000002,0
3837,12,0.000417,0.677229,0,0.000366,0,0.273501,0,0.047869,0,0.000344,0,0.000003,0.000261,0,0.000009
4390,12,0.043303,0.128358,0.000063,0.001635,0.000121,0.000528,0.01089,0.000086,0.000001,0.00964,0.000088,0.000606,0.804593,0.000049,0.00004
4195,12,0.033643,0.176568,0.001034,0.005841,0.000034,0.000004,0.094342,0.000021,0.002597,0.658297,0.000965,0.009592,0.002978,0.014049,0.000037
4298,12,0,0,0.995955,0.003339,0.000642,0,0,0.000038,0,0,0,0.000025,0,0.000001,0
3861,12,0.220964,0.004163,0.005083,0.002962,0.000005,0.000019,0.010176,0.000035,0.000033,0.12452,0.006199,0.561361,0.000896,0.000011,0.063571
4497,13,0.034761,0.000086,0.000037,0.000332,0.000171,0,0.824386,0.000005,0.000014,0.000021,0.000029,0.000027,0.004882,0.000002,0.135247
3858,11,0,0.000001,0,0,0,0.999998,0.000001,0,0,0,0,0,0,0,0
4702,12,0,0,0,0.999997,0,0,0,0,0,0,0.000003,0,0,0,0
3836,15,0.015397,0.108157,0.000007,0.000622,0.000001,0,0,0,0,0.001315,0.737992,0.03508,0.101125,0,0.000303
3782,12,0.000001,0,0.020662,0.000001,0,0,0,0.979242,0,0,0.000001,0.000093,0,0,0.000001
3619,16,0,0.000093,0,0,0.000007,0,0.11737,0,0,0.0001,0,0,0,0.882428,0
3600,17,0.026018,0.024727,0.179027,0.005168,0.108316,0.000001,0.000046,0.001635,0.48,0.047548,0.016868,0.051828,0.001108,0.029149,0.028561
3833,12,0,0.86019,0,0,0,0,0,0,0,0.051636,0,0,0.088174,0,0
3860,15,0.000707,0.000052,0.017794,0.00057,0.000103,0,0.014494,0.000068,0.000308,0.0007,0.912241,0.000652,0.000015,0.000168,0.052126
4316,12,0.022547,0.005782,0.961486,0.000042,0,0.000007,0.000001,0.00021,0,0.000346,0.000812,0,0.008729,0.000001,0.000037
4029,13,0.000091,0.087645,0,0,0,0.000119,0.908173,0,0.00046,0.002567,0.000003,0,0.000936,0,0.000006
4059,12,0.000048,0.000345,0.000002,0.919595,0.001683,0,0.003396,0,0.000037,0.000005,0.000051,0.000003,0.069015,0.000226,0.005593
4372,12,0,0,0.000823,0.000123,0,0,0.000001,0,0,0,0,0,0.000002,0.000002,0.99905
4708,12,0,0,0,0.000032,0.04991,0,0.000001,0,0.000008,0.095652,0.000032,0.854091,0,0.000022,0.000252
3957,16,0.000039,0,0.0021,0.00039,0,0,0,0.000049,0,0,0.003827,0.007978,0.066659,0.918957,0
4238,12,0.002375,0.040497,0.000065,0.000014,0,0.000013,0.000001,0,0,0.020813,0.012408,0.000477,0.919682,0.001608,0.002048
4623,12,0.022514,0.022324,0.000001,0,0,0,0,0,0,0.893639,0.000002,0.000008,0.061513,0,0
4322,12,0.003908,0.006912,0.000383,0.430697,0.000036,0.00106,0.009448,0.000003,0.000166,0.000501,0.107726,0,0.060487,0.182092,0.196583
4617,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3609,17,0,0,0,0,0,0.000013,0.060873,0,0.939113,0,0,0,0,0,0
4654,12,0.000279,0.182055,0.02222,0.000001,0,0.000368,0,0,0,0.636322,0.018297,0.00178,0.086479,0.052186,0.000012
4731,13,0.000037,0.000073,0.000023,0.000004,0,0.001113,0.998437,0.000141,0,0.000076,0.000008,0,0.000042,0.000045,0
4481,17,0.001798,0.032332,0,0.021048,0.000043,0.000001,0,0,0.46486,0.000013,0.00333,0.000246,0.001458,0.043088,0.431785
3650,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4365,12,0.000011,0.000051,0.084953,0.000051,0,0,0.164668,0,0.00007,0.697506,0.000636,0.050813,0.000014,0.000008,0.001217
3595,15,0.002103,0.106128,0.000495,0.022114,0.018718,0,0.000001,0,0.016287,0.06894,0.705351,0.002303,0.003708,0.050259,0.003594
3901,11,0.000992,0.080453,0.000003,0.104582,0.00106,0.808777,0.00004,0.000009,0,0.001055,0.000004,0.000151,0.002747,0,0.000127
4432,13,0.035707,0.000092,0.000041,0.000363,0.000181,0,0.82698,0.000005,0.000015,0.000024,0.000033,0.00003,0.004968,0.000003,0.131557
3657,12,0.063756,0.00016,0,0.011293,0,0,0,0,0,0.001144,0.000002,0.044661,0.878976,0.000005,0.000003
4230,12,0.000054,0,0.270528,0.011607,0.019903,0.000001,0.000418,0.524371,0.07082,0.011474,0.000144,0.00015,0.07202,0.018509,0
3718,16,0,0,0,0,0,0,0.314851,0,0,0,0.000003,0,0,0.685141,0.000005
3774,12,0.010583,0.942697,0,0,0,0,0.000003,0,0.000439,0.046244,0,0,0.000033,0,0
4315,12,0.01723,0.630501,0.000005,0.000002,0.000029,0.046581,0.000001,0,0,0,0.001612,0.000002,0.007276,0,0.296761
3648,12,0.009487,0.117011,0.00003,0,0.108667,0,0,0,0,0.678127,0.003914,0.049791,0.032935,0.000037,0
4750,17,0.026018,0.024727,0.179027,0.005168,0.108316,0.000001,0.000046,0.001635,0.48,0.047548,0.016868,0.051828,0.001108,0.029149,0.028561
3692,12,0.000069,0.000542,0,0,0,0,0,0,0.000005,0.999371,0,0,0,0,0.000012
4042,12,0,0.101589,0.000934,0.001028,0,0.000002,0.000089,0.896304,0,0,0,0.000013,0,0,0.000041
4361,12,0.000001,0.424731,0,0,0,0,0,0,0,0.25162,0,0,0.323643,0,0.000004
3930,15,0.000549,0.008094,0.008038,0.000853,0.000014,0.070114,0.000006,0.315616,0,0.000004,0.594556,0,0.000043,0.000003,0.002109
4647,14,0,0,0.000005,0,0.794788,0.004654,0.000711,0,0,0,0.019127,0.000001,0,0.162036,0.018678
4239,12,0.780581,0.000339,0.000012,0.000373,0,0.000864,0.000015,0,0,0.000182,0.000435,0.029114,0.187773,0.000131,0.00018
4772,12,0.009487,0.117011,0.00003,0,0.108667,0,0,0,0,0.678127,0.003914,0.049791,0.032935,0.000037,0
3792,12,0.000004,0.100693,0,0.000036,0.000062,0,0,0.000003,0.003277,0.819456,0.000158,0.044379,0.000227,0.031286,0.000419
4627,12,0.000087,0,0.001458,0.001318,0.013042,0,0.049447,0,0.000038,0.063732,0,0.593265,0.000001,0.000005,0.277608
4407,16,0.000789,0.034355,0,0,0.005054,0.000207,0.000225,0,0.001207,0.018471,0.074264,0.001489,0.050267,0.805143,0.008528
4552,12,0.024088,0.017934,0,0.000066,0,0.000002,0.205358,0,0.000002,0.030967,0.000027,0.617241,0.104257,0.000054,0
4662,12,0.135371,0.24634,0.000008,0.000004,0.004888,0.00001,0.000284,0.000001,0.000063,0.33235,0.008175,0.01033,0.261573,0.000591,0.000013
3819,12,0,0.526855,0.470345,0.000006,0,0.000018,0,0.002769,0,0.000001,0.000005,0,0,0,0
4783,12,0.035889,0.015389,0.000104,0.013009,0.000007,0.000005,0.005295,0.012498,0.000001,0.001273,0.005648,0.000016,0.898608,0.012178,0.00008
4587,15,0,0,0,0,0.014004,0.000008,0,0,0,0,0.98542,0.000082,0,0.000486,0
3794,12,0.035889,0.015389,0.000104,0.013009,0.000007,0.000005,0.005295,0.012498,0.000001,0.001273,0.005648,0.000016,0.898608,0.012178,0.00008
3729,11,0,0,0,0,0,0.999977,0,0,0,0,0,0,0,0.000006,0.000017
3772,12,0.033177,0.086613,0.032194,0.089026,0.00005,0.000003,0.000023,0.000038,0.000001,0.000004,0.05759,0.45259,0.153342,0.002608,0.09274
4572,12,0.965428,0,0,0,0.000004,0,0.000156,0,0,0,0,0.001946,0.032466,0,0
3926,16,0,0,0,0,0.000001,0,0.000002,0,0,0,0.000054,0,0,0.999943,0
4509,12,0.065246,0.013257,0,0.000002,0.000177,0.012448,0.015792,0.006491,0.003029,0.309962,0.000664,0.015464,0.546124,0.011315,0.000028
4798,17,0,0,0,0,0,0,0,0,0.99999,0,0,0,0.00001,0,0
4649,12,0.942974,0.049447,0,0,0,0.000001,0,0,0,0.000577,0.00001,0.000001,0.006991,0,0
4564,12,0,0,0,0.000559,0.000014,0,0.000833,0,0.215793,0.778715,0.000069,0.000006,0.000032,0.001446,0.002534
4462,12,0,0.001941,0.006288,0,0.000001,0,0.01275,0,0,0,0.000001,0,0,0.000001,0.979016
3764,16,0.000266,0.000003,0.000003,0.000523,0,0.000001,0.000002,0,0.028923,0.000041,0.005066,0.000031,0.301456,0.663685,0
3658,12,0.00038,0,0.039057,0.01508,0.000001,0.000009,0.000077,0.008291,0,0.000002,0.142461,0.288776,0.48382,0.021998,0.000047
4292,12,0.999998,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,12,0,0,0.000005,0.927952,0,0,0,0.069985,0,0,0.000081,0.000078,0.0019,0,0
3640,15,0.000945,0.030407,0,0.002371,0.000001,0,0,0.000003,0,0.000004,0.93893,0.000001,0.02721,0.000125,0.000001
3594,12,0.000355,0.026003,0.776878,0.000069,0,0.000746,0.000001,0.000003,0,0.000355,0.074872,0.00093,0.119623,0.000163,0
3829,12,0.006553,0.702647,0.276155,0,0,0,0,0,0,0.000001,0.005469,0.004035,0.005133,0,0.000006
3941,12,0.583868,0.084946,0.110148,0.000009,0.000001,0.000001,0,0.00008,0.006269,0.174154,0.029531,0.010594,0.000217,0.000178,0.000003
4050,12,0,0.000094,0.000174,0,0,0,0,0.86559,0.134142,0,0,0,0,0,0
4495,17,0,0,0,0,0,0,0,0,0.99999,0,0,0,0.00001,0,0
3889,12,0.039001,0.060063,0.00034,0.028019,0.005127,0.000428,0.004063,0.001719,0.000002,0.00006,0.053362,0.000105,0.616149,0.000206,0.191358
4745,13,0.034761,0.000086,0.000037,0.000332,0.000171,0,0.824386,0.000005,0.000014,0.000021,0.000029,0.000027,0.004882,0.000002,0.135247
4490,14,0.000001,0,0.000972,0.000555,0.948259,0.000001,0.000021,0.050154,0,0,0.000026,0.000001,0.000009,0,0
4446,14,0,0.000002,0,0,0.971227,0,0.028359,0,0.000002,0,0.000002,0,0,0.000407,0.000001
3954,12,0,0.179052,0,0.730716,0,0,0,0.000102,0.090131,0,0,0,0,0,0
4186,17,0,0,0,0.000001,0,0,0,0,0.999999,0,0,0,0,0,0.000001
4569,14,0,0.00001,0,0,0.99999,0,0,0,0,0,0,0,0,0,0
3903,11,0.000086,0.024261,0.009676,0,0.000001,0.961744,0.000001,0,0,0.000327,0.000001,0.000185,0.003709,0.000006,0.000003
4576,12,0.000012,0.476102,0.16564,0.001268,0.109145,0.000081,0.000007,0.001045,0,0.00009,0.236703,0.00043,0.000256,0.009218,0.000003
3801,12,0,0.000383,0.000007,0.009143,0.001638,0.094705,0.079722,0,0.000252,0.000029,0.094541,0.031935,0.000004,0.035627,0.652015
4111,12,0.00079,0.588299,0.008721,0.000026,0,0.162521,0,0.077447,0.024561,0.137621,0,0,0,0,0.000014
4667,12,0.000179,0,0.001571,0.003011,0.000196,0.014546,0.000891,0.000027,0,0,0.218563,0.63865,0.001683,0.028275,0.092409
4129,12,0.000145,0.000001,0.301203,0.015849,0.000003,0.005623,0.000011,0.676799,0.000001,0.000007,0.00001,0,0.000001,0.00034,0.000008
4335,16,0.035105,0.000211,0.028496,0.000001,0.126356,0.002108,0.000333,0.000004,0.006507,0.040076,0.184934,0.001871,0.001176,0.561111,0.011712
4746,11,0,0.000001,0,0,0,0.999998,0.000001,0,0,0,0,0,0,0,0
4733,12,0.000005,0.185323,0,0,0,0,0,0,0,0.120221,0,0.69445,0,0,0
4598,15,0.000008,0.000011,0,0,0.060429,0.000002,0.00019,0,0.002114,0.000004,0.909605,0,0.000006,0.02751,0.000121
4470,12,0.00069,0.037815,0,0.000002,0,0.000019,0.000001,0,0.000009,0.847152,0.074755,0.000016,0.039524,0.000017,0
3938,12,0.000062,0.318445,0.000045,0.000001,0.00038,0.000001,0.000002,0.000002,0,0.364695,0.000148,0.311719,0.004288,0.000114,0.0001
4605,12,0.022392,0.281074,0.000014,0.000445,0.003579,0,0.000062,0.00001,0,0.014472,0,0.004326,0.673488,0.000001,0.000138
3698,14,0.009479,0.057372,0.007717,0.144293,0.416384,0.002308,0.024927,0.00308,0.024204,0.004611,0.023907,0.004702,0.201465,0.018939,0.056613
4765,11,0.000992,0.080452,0.000003,0.104582,0.001061,0.808777,0.00004,0.000009,0,0.001055,0.000004,0.000151,0.002747,0,0.000127
4672,12,0.000005,0.000013,0.98734,0.000002,0.00006,0,0.00005,0,0,0,0.008581,0,0,0.000134,0.003815
4430,11,0,0,0,0.000001,0,0.999996,0.000002,0,0,0,0,0,0,0,0
4327,12,0.000336,0.033325,0.000028,0.018503,0.027146,0,0.000173,0,0.005818,0.294474,0.000008,0.564411,0.004466,0.046713,0.004599
4634,17,0,0,0,0,0,0,0,0,0.999926,0,0,0,0,0.000074,0
4543,12,0.000192,0.000077,0.407571,0.0191,0.000059,0,0,0.000058,0,0.000043,0.456307,0.056363,0.000782,0.059447,0
4047,12,0.120102,0.011412,0.043653,0.601004,0.000156,0,0,0.013435,0.000593,0.00001,0.000001,0.00938,0,0,0.200253
4109,13,0.000001,0.094958,0,0.000008,0,0.063342,0.841147,0,0.000027,0.000515,0,0,0,0,0.000001
3973,12,0,0.005213,0.00156,0.000028,0,0.052224,0,0.933615,0.002556,0,0,0.000008,0,0,0.004795
4650,13,0.000041,0.025843,0,0,0.000069,0,0.97184,0,0.000697,0.000607,0.000016,0,0.000002,0.000881,0.000003
4577,12,0.218782,0.002778,0.068482,0.001323,0,0.000218,0,0,0,0.000457,0.001135,0.160847,0.545886,0,0.000091
3790,11,0.000137,0.000002,0.00921,0,0,0.931701,0.000076,0,0.00001,0.000001,0.000002,0.010002,0.000062,0.047029,0.001769
3625,14,0.007655,0.013247,0.001949,0.049728,0.454148,0,0.019809,0.065932,0.160764,0.164769,0.0137,0.032188,0.000017,0.015764,0.00033
4081,11,0.008068,0.120383,0.007238,0.003977,0.000082,0.807437,0.010966,0.002613,0.000001,0.027055,0.000013,0.002489,0.008685,0.000678,0.000314
4013,17,0.001348,0.000035,0,0.000551,0.000003,0,0.000017,0.000002,0.711763,0.074192,0.000001,0.145206,0.017572,0.049308,0.000001
4045,12,0.401343,0.337349,0.000068,0.000007,0,0.000746,0.000002,0,0,0.165524,0.015405,0.025266,0.054229,0,0.000059
3611,12,0.076169,0.11222,0.004925,0.023302,0.010331,0.000094,0.000201,0.000006,0.000045,0.233861,0.020418,0.284097,0.191091,0.00504,0.038201
4354,17,0,0,0,0,0,0,0,0.022359,0.961556,0,0.015841,0,0,0,0.000243
4187,17,0,0,0,0,0,0,0,0,0.890464,0.109535,0,0.000001,0,0,0
4088,12,0,0,0,0,0.000108,0.137468,0.000159,0,0,0,0,0,0,0,0.862266
4580,12,0.000282,0.73549,0.000005,0.000001,0,0.00111,0,0,0.000001,0.064447,0.153976,0.030659,0.002992,0.010894,0.000143
4638,12,0.000068,0.18753,0.703016,0.000002,0.076228,0.000027,0.000659,0.000863,0,0.000414,0.027173,0,0.001735,0.000018,0.002266
4263,12,0.000006,0.061991,0.77084,0.000371,0.026456,0.002131,0.000001,0.0506,0,0.000008,0.083852,0.000002,0.000444,0.003289,0.000007
4444,14,0.000006,0.032307,0.160263,0.103535,0.533228,0.027112,0.000802,0.006424,0.000347,0.000961,0.014044,0.01136,0.062557,0.000041,0.047013
4522,12,0.002792,0.174611,0.000026,0,0,0.000005,0.000002,0.007956,0,0.137103,0.031758,0.23708,0.405548,0.002985,0.000135
3827,12,0.000558,0,0.000891,0.000019,0,0.000001,0.006248,0.00003,0,0,0.000075,0.684879,0.060383,0.246915,0
3798,12,0.022257,0.000038,0.000567,0.000172,0,0.015059,0.00005,0.000001,0,0.006735,0.01349,0.005981,0.933,0.002046,0.000602
4777,15,0.000549,0.008094,0.008038,0.000853,0.000014,0.070114,0.000006,0.315616,0,0.000004,0.594556,0,0.000043,0.000003,0.002109
4053,12,0.069877,0.182391,0.010193,0.017337,0,0.000707,0.000004,0.000001,0.000014,0.568169,0.000072,0.000144,0.149584,0.000001,0.001505
4355,11,0.008017,0.000019,0.020154,0,0,0.966018,0.000125,0.000001,0.003319,0.000003,0.000037,0.000519,0.000791,0.000987,0.00001
4664,12,0.000093,0.000002,0.000001,0.999898,0,0,0,0,0.000001,0.000003,0.000001,0,0,0,0
3556,12,0.06735,0.022271,0.00005,0.56505,0.040415,0.000006,0.092481,0,0.011969,0.046801,0.000626,0.000667,0.013206,0.017736,0.12137
3874,12,0.00587,0.044796,0.060334,0.014739,0.028393,0.000585,0.020053,0.000029,0.000024,0.002443,0.023926,0.006382,0.790892,0.001531,0.000004
3778,12,0.010162,0.059846,0.701699,0.014136,0,0.045448,0.000001,0.115111,0,0.005781,0.005856,0.000088,0.041868,0.000001,0.000003
4559,11,0,0,0,0,0,0.999995,0,0,0,0,0,0,0.000002,0,0.000003
3824,12,0.000028,0.610374,0,0.000117,0.015124,0,0.000007,0,0.001493,0.177118,0,0.000228,0.165555,0,0.029956
4743,12,0,0,0.995955,0.003339,0.000642,0,0,0.000038,0,0,0,0.000025,0,0.000001,0
4246,12,0,0,0,0,0,0,0.221906,0.000092,0.021948,0,0,0.000004,0,0.000003,0.756046
4716,16,0.001814,0.055646,0,0,0,0,0,0,0.00041,0.00018,0,0,0.000003,0.941947,0
4306,12,0.00221,0.197662,0.001793,0.002264,0.001213,0.000214,0.021165,0.000146,0.115365,0.01029,0.000681,0.000075,0.000047,0.057734,0.589138
3981,11,0.000035,0.158534,0.000323,0,0,0.835267,0.000001,0.005649,0,0.000051,0.000019,0,0.000113,0,0.000008
4442,15,0.036407,0.091631,0.076446,0.001618,0.010392,0.00401,0.004913,0.014765,0.059082,0.000033,0.575515,0.010612,0.010722,0.01384,0.090013
4057,12,0.136057,0.133773,0.035137,0.004009,0,0.000163,0.000224,0.000101,0.000058,0.408101,0.003957,0.062271,0.012949,0.203158,0.000041
4786,16,0,0,0,0,0.000001,0,0.000002,0,0,0,0.000054,0,0,0.999943,0
3958,12,0.989297,0.007776,0,0,0,0,0,0,0,0.000022,0.000001,0.000001,0.002902,0,0
3750,16,0.002569,0,0,0.000099,0.000001,0,0,0,0.004807,0,0,0.091642,0,0.900881,0
4209,11,0.067297,0.20295,0.000129,0.001324,0.008673,0.463267,0.004173,0.102405,0.006591,0.138337,0.000185,0.000385,0.001012,0,0.003272
4519,17,0.138753,0,0,0,0.189507,0,0.019471,0,0.652213,0.00005,0.000002,0,0.000004,0,0
4725,12,0.000294,0,0.999654,0,0,0,0,0.000003,0.000024,0,0,0,0,0,0.000024
4534,15,0.000166,0.079852,0.000864,0.001956,0.152525,0.000083,0,0.014653,0,0.007549,0.672188,0.00002,0.000047,0.069414,0.000682
3620,12,0.003568,0.306756,0.000014,0.000004,0.002377,0.000002,0,0.00063,0,0.168299,0.00327,0.423291,0.090065,0.000005,0.001718
3868,12,0.009057,0.453922,0.000154,0.000013,0.000001,0.013263,0.392827,0,0,0.001094,0.000019,0.034783,0.054159,0.037768,0.00294
4431,12,0.000151,0.29224,0.671134,0.000384,0.000003,0.030378,0.000274,0.00003,0,0.001001,0.000262,0.000004,0.000026,0.002703,0.001407
4555,11,0.002251,0.000275,0.076136,0.000026,0.000004,0.690705,0.000001,0.000003,0,0.000001,0.020567,0.085253,0.101663,0.023086,0.000029
4346,11,0.000037,0.194575,0.006757,0.000099,0,0.555012,0,0.149622,0.012638,0.07001,0.011197,0,0.000052,0,0.000001
4061,12,0.579317,0.185438,0.000002,0.000031,0.02712,0.002689,0,0,0.013888,0.01165,0.003983,0.008553,0.166225,0.001032,0.000072
4788,12,0,0.001941,0.006288,0,0.000001,0,0.01275,0,0,0,0.000001,0,0,0.000001,0.979016
4004,12,0.000072,0.00075,0.781936,0.00005,0.000001,0.000009,0,0.166059,0,0.007752,0.042624,0.000065,0.000464,0.00015,0.000069
4488,16,0.001563,0.000023,0.004652,0,0.000031,0,0.000004,0.000019,0.000093,0.000257,0.000274,0.000082,0.000008,0.992993,0.000002
3606,11,0.007856,0.000005,0,0.011818,0.00017,0.796276,0.000477,0.05116,0.008618,0.000558,0.000051,0.001552,0.000012,0.022827,0.098619
