@relation doc-subject

@attribute filename numeric
@attribute clusterID numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
3378,10,0.999652,0,0,0,0,0.000011,0,0.000001,0,0.000284,0.000001,0.000042,0.000003,0.000005,0
3353,2,0,0,0,0,0,0.000002,0,0.794972,0,0.000141,0.000002,0.136274,0.000003,0.068607,0
3400,0,0,0.000001,0.94207,0,0,0,0,0.000001,0,0.057871,0.000056,0,0,0,0
3533,12,0.004022,0,0,0.975059,0,0,0.000004,0,0.000001,0.020881,0,0,0.000007,0.000025,0.000001
3356,9,0,0.900695,0.000142,0,0,0,0.000188,0.015197,0.019368,0.064263,0.000146,0,0.000001,0,0
3410,0,0,0,0.976795,0,0,0.0232,0.000004,0,0,0,0,0,0,0,0
3544,8,0,0,0,0,0,0,0.000014,0,0.999983,0.000003,0,0,0,0,0
3442,1,0,0.18008,0.000018,0.009129,0.000602,0,0.754832,0,0.000474,0.031968,0.019534,0.002169,0.001186,0.000008,0
3545,2,0,0.001444,0,0.025959,0,0.000001,0,0.928573,0,0.000707,0.000758,0.042555,0,0.000003,0
2949,0,0,0.000141,0.951886,0.013605,0.000002,0,0,0.001148,0,0.018037,0.015179,0.000002,0,0,0
2942,8,0.000013,0,0,0.224422,0.000001,0,0.120321,0,0.655242,0,0,0,0,0,0
3045,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2917,9,0.000015,0.69273,0,0.127001,0.000006,0.000008,0.000005,0.006636,0.000007,0.069089,0.092259,0.000048,0.004714,0.005499,0.001981
3207,4,0.158209,0,0,0,0.000095,0,0,0,0,0,0,0.000003,0,0.000026,0.841667
3185,12,0.000014,0,0,0.992875,0,0.000006,0.001315,0.000016,0.000002,0.005297,0.000157,0,0.000306,0.00001,0.000002
3434,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3010,4,0,0,0.000042,0.000077,0,0,0.000005,0,0.005395,0,0,0,0,0,0.994481
3146,5,0.003658,0,0,0,0,0,0,0,0,0,0,0,0,0.996341,0
3504,7,0,0.026177,0,0,0,0,0,0,0,0.00004,0.973783,0,0,0,0
3174,6,0,0,0,0.000291,0,0,0,0.145224,0,0.850783,0.003695,0.000007,0,0,0
2919,11,0.000001,0.000178,0.000002,0.000001,0.004819,0.008319,0.000027,0.000015,0,0.082761,0.000074,0.846416,0.000016,0.056133,0.001239
2971,6,0.001649,0,0.000001,0.000268,0.000024,0.011673,0.004422,0.012174,0.000122,0.968932,0.000038,0.000094,0.000065,0.000445,0.000093
3117,10,0.906237,0.000004,0,0.009221,0.000325,0.005409,0.001628,0.001373,0.030787,0.044894,0.000004,0.000004,0.000062,0.000034,0.000016
3428,11,0,0,0,0,0,0,0,0,0,0.000002,0.000002,0.999996,0,0,0
2967,8,0,0,0,0.000807,0,0,0.000105,0,0.99903,0.000005,0,0,0.000001,0.000029,0.000023
3007,13,0.001286,0.000003,0.000003,0.075344,0.000008,0.820536,0.000164,0.02068,0.003071,0.054835,0.001308,0.001922,0.002115,0.004504,0.014221
3542,6,0.000441,0.000112,0,0,0,0.213974,0,0,0,0.607588,0.000001,0,0.000001,0.177879,0.000004
3433,4,0.000035,0,0.097158,0,0.001439,0.000893,0.000106,0.000005,0.002245,0.198479,0.013018,0,0.000036,0.000327,0.686259
3552,11,0,0,0,0.000347,0,0.001696,0.000003,0.000014,0.000252,0.004758,0.000082,0.992538,0,0,0.00031
3087,13,0,0,0,0.062997,0,0.936818,0.000052,0.000001,0.000007,0.00009,0.000035,0,0,0,0
3155,12,0,0,0,0.862575,0,0.000001,0,0.00004,0,0.00163,0.000021,0.135655,0,0.000079,0
2859,14,0,0,0,0,0,0,0,0,0,0.000545,0,0.046237,0.953208,0.000009,0
3422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3224,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3100,7,0.115977,0.000924,0,0.029179,0.000769,0.036668,0.000052,0.02031,0.000008,0.000208,0.516404,0.000117,0.083194,0.082479,0.11371
2897,11,0,0.000416,0.000001,0,0.009393,0,0.000014,0.000284,0,0.001261,0.038462,0.950168,0,0.000001,0.000001
3143,3,0,0.000001,0,0.0011,0.998091,0.000002,0,0.000001,0.000437,0,0,0.000002,0.000008,0.000331,0.000028
3235,3,0.000005,0,0,0,0.999994,0,0,0,0,0,0,0,0,0.000001,0
3375,9,0,0.740277,0,0.196478,0,0,0.054492,0,0.000009,0,0.001161,0,0.000112,0,0.007471
2944,12,0.000102,0.000036,0,0.593893,0.000004,0.006747,0.000002,0.000003,0.000001,0.065159,0.010792,0.285383,0.000002,0.037689,0.000187
3426,10,0.558166,0.070965,0.006917,0.000001,0.022358,0.038959,0.000031,0.000041,0.002152,0.000057,0.017764,0.00239,0.143374,0.008002,0.128823
3368,9,0.000204,0.999697,0,0,0.000002,0,0,0,0,0.000009,0.000002,0.000054,0,0.000031,0
3349,1,0,0.049951,0,0.001086,0,0,0.778267,0,0,0,0.170696,0,0,0,0
2921,0,0,0,0.938895,0,0,0,0.000027,0,0.056488,0,0.00459,0,0,0,0
3540,11,0.016146,0.000038,0.000002,0.043364,0.004861,0.000202,0.069053,0.000285,0.000007,0.212487,0.070084,0.583417,0.000001,0.000032,0.000022
3354,1,0,0.000001,0,0.000081,0,0,0.984605,0,0,0.000006,0.015213,0.000093,0,0,0
2985,12,0.000177,0,0,0.898791,0.000001,0,0,0.001611,0.000068,0.000002,0.00073,0.066317,0.032298,0,0.000004
2960,6,0,0,0,0.000806,0,0.035953,0,0.031962,0,0.93125,0.000002,0.00001,0.000017,0,0
3494,8,0.000005,0,0.000005,0.046307,0,0.013871,0.380564,0.000004,0.556017,0.000002,0.000009,0,0.000006,0,0.00321
2904,6,0.000034,0.000001,0.000973,0,0,0.000015,0,0,0,0.966611,0.000081,0,0.000081,0.03215,0.000053
3080,10,0.986964,0,0,0.001135,0,0.000001,0,0.000362,0,0.000007,0,0.000001,0,0.010689,0.00084
2864,8,0.000001,0,0.006426,0.000036,0,0,0.045898,0,0.947634,0.000001,0,0,0,0,0.000005
2872,14,0,0.152688,0,0,0.00001,0.000067,0,0,0,0.000006,0,0.011464,0.835348,0.000416,0
3002,3,0,0,0,0,0.998862,0,0,0,0,0,0,0,0,0,0.001138
3450,2,0,0.00719,0,0.284308,0,0,0,0.652968,0,0.00025,0.055019,0.000149,0,0,0.000115
3165,12,0,0.039705,0,0.955783,0,0,0.004464,0,0,0,0.000048,0,0,0,0
2901,2,0,0,0,0,0,0,0,0.999999,0,0,0,0,0,0,0
3280,5,0.0004,0.000423,0,0.015929,0,0.000135,0.000033,0.000007,0.000236,0.003912,0,0,0.000009,0.978905,0.000011
3016,10,0.88465,0,0,0.006836,0,0.000738,0.000014,0,0.000003,0.101514,0.000005,0,0.000252,0.000732,0.005257
3291,1,0.001572,0,0,0.202285,0,0,0.783235,0,0,0.000168,0.012739,0,0,0,0
3109,3,0.00112,0.001027,0.000043,0,0.997693,0.000001,0,0.000098,0.000003,0,0,0,0,0.000001,0.000013
3274,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2888,7,0,0,0,0,0,0,0,0,0,0,0.999898,0.000102,0,0,0
2908,4,0.089596,0.039437,0.000867,0.005407,0.016049,0.00738,0.006693,0.028769,0.003718,0.030809,0.006473,0.009329,0.109173,0.037372,0.608929
3311,8,0,0,0.000304,0,0,0.000026,0.011295,0,0.988375,0,0,0,0,0,0
2961,11,0.090673,0.000002,0,0.001622,0.002443,0.000284,0.000008,0.024211,0.003573,0.014058,0.000133,0.766211,0.054659,0.042108,0.000014
3257,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3242,11,0,0,0,0,0,0,0,0,0.000043,0,0,0.999957,0,0,0
3145,7,0.000057,0.000001,0.001077,0.000048,0.000001,0.000183,0.208287,0,0,0.003869,0.60437,0.182065,0,0.000035,0.000007
3456,7,0,0,0,0,0,0,0,0,0,0.000375,0.999623,0,0,0,0.000001
2957,5,0.000001,0.000021,0,0.035509,0.000064,0.000006,0,0.000001,0.000005,0.144279,0.000134,0.003104,0.000008,0.81687,0
3328,2,0,0,0,0,0,0,0,0.999945,0.000052,0,0,0.000003,0,0,0
3201,1,0.000003,0.010167,0,0.112725,0,0,0.595067,0,0.000009,0.262365,0.019566,0.000073,0.000019,0,0.000005
3088,3,0.000793,0,0,0.00183,0.855039,0.016853,0.000003,0.000042,0.00003,0.00205,0,0.005809,0.000378,0.117111,0.000061
3154,0,0,0,0.825583,0.000915,0,0.000075,0.133434,0,0.026037,0.000006,0.013948,0,0,0,0.000003
3528,12,0.000008,0.000001,0,0.994209,0,0.00577,0,0.000011,0,0.000001,0.000001,0,0,0,0
3554,12,0,0,0,0.999174,0,0,0,0.00001,0,0.00007,0.000735,0.000003,0.000007,0,0
3123,1,0.101563,0.000006,0.000001,0.000002,0.004323,0.001958,0.545351,0.00009,0.154023,0.000002,0.000272,0.000234,0.12593,0.056219,0.010027
2856,6,0.043495,0.000037,0,0.00007,0,0.019824,0,0.000001,0.000126,0.935747,0.000269,0.000001,0.000176,0.000046,0.000208
3022,1,0.000025,0.000022,0,0.000013,0,0.000005,0.987746,0,0,0.000223,0.000552,0.011323,0.000011,0.000077,0.000002
3226,4,0.000614,0.000005,0.000544,0.000521,0.000027,0.000009,0.000002,0.000026,0,0.019115,0.000003,0.036758,0.000002,0.000475,0.941899
3381,10,0.558171,0.008439,0.030179,0.001719,0.000004,0.000023,0.00015,0.106455,0.000327,0.022332,0.008599,0.043875,0.090582,0.001582,0.127563
3085,8,0.040162,0.02213,0.000131,0.114105,0.000004,0.042445,0.000016,0.001892,0.49839,0.178383,0.000138,0.004741,0.012302,0.003228,0.081934
3071,2,0.000061,0.000001,0,0,0,0.000018,0,0.87499,0,0.001985,0,0.00012,0,0.098489,0.024336
3113,1,0.000021,0,0.047909,0.027156,0,0,0.896648,0,0.022159,0.003758,0,0.000906,0.000003,0,0.001439
3042,10,0.979591,0,0.000011,0.000008,0,0.000011,0.000011,0,0.000043,0.000002,0,0.020296,0,0.000024,0.000001
3181,0,0,0.003067,0.764187,0.000156,0,0.000021,0.010172,0,0.023805,0.190088,0.008503,0,0,0,0
3406,0,0.000123,0.13503,0.863958,0,0.00004,0,0,0.000002,0,0,0,0,0.000011,0.000092,0.000744
3480,6,0,0,0,0.000001,0,0,0.000186,0,0.000001,0.999794,0.000005,0.000012,0,0,0
3244,5,0.00001,0,0,0,0.000009,0,0,0,0,0,0,0,0,0.99998,0
2947,12,0,0,0,0.855366,0,0,0.14392,0,0,0,0,0,0.000713,0,0
3408,12,0.000749,0,0.089517,0.908621,0,0.000004,0,0,0.000851,0.000001,0,0,0.000166,0,0.00009
3125,11,0.000005,0,0,0,0,0,0,0.000006,0.000001,0,0,0.999649,0.000001,0.000338,0
3193,4,0,0,0,0.000141,0,0,0,0,0.000001,0,0.000109,0,0,0,0.99975
3091,7,0.000018,0.000572,0,0.013071,0,0.000003,0.044795,0.000005,0.000298,0.014162,0.722853,0.202119,0.000002,0.002046,0.000055
3468,14,0.002681,0.003065,0.000066,0.006849,0.000008,0.000681,0.000273,0.039311,0.000022,0.068659,0.01605,0.000042,0.860327,0.001872,0.000095
3195,11,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0.999999,0,0,0
3536,13,0,0,0,0,0,0.979792,0,0.000001,0,0,0,0,0.020206,0,0
3286,8,0.000001,0.000014,0,0,0.000167,0,0.000642,0,0.996769,0,0.000001,0.000001,0.000004,0.000001,0.002398
3427,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2988,10,0.998588,0,0.000002,0,0,0,0,0.000016,0.000031,0,0,0,0,0.000037,0.001325
2920,12,0,0,0.004693,0.597896,0,0,0.007536,0.000001,0.000834,0.079508,0.309532,0,0,0,0
3416,11,0.000007,0.000032,0.000002,0.000025,0,0.000036,0.025222,0.000017,0,0.30134,0.222158,0.451154,0.000005,0.000003,0.000001
2887,14,0.000023,0,0,0.000092,0,0.000001,0,0.141468,0.000005,0.020898,0,0,0.837511,0.000002,0
3491,1,0.000049,0,0,0.227567,0,0,0.758189,0,0.00018,0.012685,0.000121,0.001209,0,0,0
3424,2,0,0,0.000002,0.000011,0,0,0.048118,0.922213,0.029656,0,0,0,0.000001,0,0
3546,11,0,0,0,0,0,0,0.001045,0,0,0,0.000001,0.998955,0,0,0
3512,2,0.000049,0.030535,0,0.007333,0,0,0.005318,0.866711,0.000211,0.039842,0.02157,0.027719,0.000487,0.000001,0.000223
2932,13,0.000001,0,0.000085,0.000004,0,0.614694,0.301396,0,0.083582,0,0,0,0,0,0.000237
3107,12,0.000134,0.000821,0.006726,0.574775,0.000144,0.003731,0.000032,0.000001,0.004793,0.106475,0.00003,0.014932,0.102285,0.000141,0.184979
3184,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3397,0,0,0,0.876817,0,0,0,0.12041,0,0.002773,0,0,0,0,0,0
3520,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3301,14,0.000012,0.090444,0,0.059592,0.000002,0.000019,0,0.027892,0,0.004731,0.009918,0.003024,0.804336,0.000029,0.000001
3206,5,0.240654,0.000023,0.000037,0.000429,0.000003,0,0.000002,0,0,0.000019,0,0,0.000015,0.75502,0.003797
3518,10,0.987592,0,0.012322,0,0,0.000004,0.000009,0,0,0,0.000066,0,0.000006,0.000001,0
3425,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3307,1,0.000008,0,0.029429,0.013985,0.015459,0.000036,0.678075,0.003752,0.204509,0.038141,0.000371,0.000032,0.001541,0.014589,0.000072
3538,9,0,0.994487,0,0.000002,0,0,0.005475,0,0,0,0.000036,0,0,0,0
2881,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3188,6,0,0,0,0.017914,0,0.000011,0,0.090422,0.000369,0.860358,0.030898,0.000024,0.000004,0,0
3098,6,0.000453,0,0,0,0,0,0,0.000178,0,0.99935,0,0.000005,0.000002,0.000011,0.000001
3551,8,0,0,0,0,0,0,0,0,0.999995,0.000003,0,0,0,0.000001,0
3454,6,0,0,0,0.022987,0,0,0,0,0.000025,0.976955,0.000026,0.000005,0,0,0.000001
3507,6,0.000011,0.024659,0.000017,0,0.000056,0.000345,0,0.009831,0,0.72509,0.000113,0.000065,0.000008,0.219806,0.019998
3460,10,0.94313,0,0,0,0.056706,0,0,0,0,0,0,0.00008,0,0.000004,0.00008
2909,10,0.652594,0.027776,0.002376,0.002372,0.000295,0.00119,0.000118,0.009302,0.000039,0.181935,0.002088,0.060823,0.033854,0.025044,0.000193
3519,14,0.014595,0,0,0,0,0,0.000139,0,0.021107,0.001071,0,0.114952,0.847147,0.000986,0.000002
3072,7,0,0.042906,0,0.00038,0,0,0.0225,0,0.000017,0,0.934198,0,0,0,0
3338,14,0.000158,0,0,0,0,0,0.000035,0,0,0,0,0,0.999807,0,0
2989,8,0.000016,0,0.001508,0,0.000006,0.000005,0.000235,0.000043,0.861208,0.109019,0.000002,0.018049,0.000213,0.004284,0.005412
3386,14,0.000002,0.000002,0.000003,0.225952,0.000006,0.000174,0.000005,0.016644,0,0.227808,0.060667,0.000236,0.468095,0.000405,0
3268,7,0,0.001245,0.000055,0.000009,0,0,0.089195,0,0.000014,0,0.909468,0,0.000005,0.000001,0.000008
3297,8,0.032243,0,0.00001,0.003357,0,0.000006,0.006281,0.216554,0.737955,0.00001,0,0,0.003585,0,0
3172,2,0.000002,0.000001,0.001339,0.035542,0.000009,0,0.000075,0.9623,0.000038,0.00003,0,0,0.000026,0.000011,0.000628
3389,9,0,0.94494,0,0.005852,0,0,0.010315,0.000044,0.006024,0.03263,0.000177,0.000001,0.000002,0,0.000016
3202,13,0,0,0,0,0,0.976726,0.000011,0,0,0,0.023263,0,0,0,0
2976,6,0.223319,0.000556,0.025881,0.106738,0.000001,0.000268,0.000019,0.000011,0.000635,0.632948,0.007919,0,0.000484,0,0.001222
3086,11,0.000003,0,0,0.000003,0,0,0,0,0,0.000039,0,0.999955,0,0,0
2865,10,0.999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004
3112,4,0,0,0,0.000001,0,0,0.000005,0,0.090541,0,0,0,0,0,0.909453
3418,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122,6,0.000007,0.00792,0,0,0,0,0,0,0,0.991512,0,0.000279,0,0.000281,0
2928,0,0.000002,0.000002,0.761629,0,0,0,0.008539,0,0.229724,0.000019,0.000024,0.000034,0.000007,0,0.00002
2997,1,0.000003,0.005483,0,0,0.00001,0,0.973931,0,0,0.000051,0.000895,0.003698,0,0.000001,0.015927
3183,3,0.000018,0,0,0,0.999922,0,0,0,0,0,0.000002,0,0,0.000056,0.000002
3262,5,0.002671,0,0,0.000001,0,0.000017,0,0.000541,0.000003,0,0,0,0.000135,0.996631,0
3390,5,0.000022,0.003034,0,0.000514,0.000049,0.00002,0.011738,0.000008,0.001462,0.002052,0.000023,0.008539,0.00002,0.972517,0
3343,4,0.000002,0,0.213196,0.139792,0,0,0.000001,0,0.000707,0,0,0,0.00002,0,0.646282
3186,3,0.000006,0.000384,0,0,0.980483,0.000233,0,0,0,0.000001,0.000009,0.000002,0.001129,0.00019,0.017563
3239,9,0,0.996073,0,0.000003,0,0,0.003903,0,0.000004,0.000004,0.000001,0.00001,0,0,0
3230,13,0,0,0.000004,0.000011,0,0.999122,0.000001,0,0.000762,0,0.000097,0.000003,0,0,0
2896,14,0.000152,0,0,0,0.00073,0,0,0.000011,0,0.000001,0,0.000006,0.999075,0.000026,0
3505,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,7,0,0,0,0,0,0.000001,0.000003,0,0,0,0.995049,0.004948,0,0,0
2894,10,0.87275,0.000006,0.000001,0.059385,0,0.000161,0.000005,0.052789,0.005319,0.000027,0.004455,0.00003,0.000576,0.000008,0.004487
2994,9,0.000008,0.633527,0,0.000009,0,0.000077,0.010601,0,0.000001,0.116799,0.238947,0.000019,0.000005,0.000001,0.000007
3222,12,0,0,0,0.925925,0,0,0,0.000002,0,0,0,0.074072,0,0,0
3430,1,0,0.082024,0,0.00272,0,0,0.915183,0,0,0.000009,0.000063,0,0,0,0.000001
3417,4,0,0,0,0.005766,0,0,0.000002,0,0.088385,0,0,0,0,0,0.905846
3164,1,0,0.097321,0.016188,0,0.000027,0.000001,0.88546,0.000314,0.000105,0.000045,0.000534,0,0.000002,0,0.000002
3048,12,0,0,0.000017,0.733163,0,0.002695,0.262299,0.000007,0.000032,0.000001,0.000908,0.00011,0,0.000769,0
3190,13,0,0,0,0,0,0.999988,0.000011,0,0.000001,0,0,0,0,0,0
3496,11,0.080695,0.010969,0,0.007562,0.002705,0.000001,0,0.074474,0.000002,0.00001,0.000069,0.716946,0.003574,0.09953,0.003462
3423,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3036,13,0,0,0,0.00001,0,0.999976,0,0,0.000001,0.000001,0,0.000011,0,0,0
3252,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3516,1,0,0,0.072588,0,0,0,0.927383,0,0.000022,0,0.000007,0,0,0,0
3249,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3073,10,0.999397,0,0,0,0.00002,0,0,0,0,0.000071,0.000078,0.000001,0,0.000423,0.000009
2941,6,0,0,0,0,0,0,0,0,0,0.985847,0.000002,0,0,0.01415,0
2905,6,0,0,0,0.000003,0,0,0.000001,0.077043,0.000002,0.877341,0,0,0.045609,0,0
3374,1,0.000886,0,0,0.000014,0,0,0.839819,0,0.079477,0.000001,0,0,0.000042,0.079759,0.000001
3148,12,0.000728,0.00137,0,0.992419,0.000001,0.000013,0,0.003983,0,0.000294,0.000519,0,0.000673,0,0
3141,1,0,0.065224,0,0.000297,0,0.000044,0.912499,0,0,0.00877,0.013137,0.000003,0,0.000027,0
3095,8,0,0,0.000025,0.06541,0,0.024234,0.020355,0,0.88985,0.000001,0.00008,0,0.000016,0,0.000027
2857,6,0,0,0,0,0,0,0,0,0,0.988514,0.000146,0.01134,0,0,0
2911,7,0,0,0,0.00049,0,0.000003,0.043106,0,0.000342,0.000001,0.956056,0.000001,0,0,0
3455,5,0.000147,0,0,0,0.001331,0,0.000621,0.000003,0.001917,0,0,0.00002,0,0.727557,0.268405
2984,8,0,0.001033,0,0.000021,0.000002,0.000038,0,0.000092,0.984399,0.000019,0.014142,0.000018,0.000066,0.000078,0.00009
2924,0,0.000002,0.000778,0.783355,0.000468,0.013011,0.000823,0.053503,0.034533,0.017451,0.095359,0.000001,0.000354,0.000001,0.000332,0.000028
3187,8,0,0,0.000002,0.013658,0.024101,0.000011,0.008394,0,0.899247,0.000795,0.049821,0.000001,0,0.00397,0
3283,2,0,0,0,0,0,0.000013,0.000282,0.999409,0.000292,0,0,0,0.000004,0,0
3093,4,0.03326,0.000002,0.000509,0.000004,0.000003,0,0.000024,0.000008,0.000003,0.000879,0,0,0.000042,0.001478,0.963787
3487,10,0.95213,0,0,0.047856,0,0,0,0,0.00001,0,0.000001,0,0,0,0.000002
3314,13,0,0,0.000041,0.000004,0,0.95918,0.026897,0,0.013849,0.000001,0.000028,0,0,0,0.000001
3290,0,0.000152,0,0.872297,0.000015,0,0,0.015851,0.000004,0.111539,0.000004,0,0,0.000095,0,0.000043
3243,10,0.992539,0.000164,0,0,0.000002,0,0,0,0,0,0,0.006678,0,0.000618,0
3457,10,0.98072,0.000162,0.000011,0.008984,0.000001,0.004765,0.000062,0,0.000215,0.000578,0.000004,0,0.00003,0.000443,0.004024
3046,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,3,0,0.000029,0,0,0.999621,0.000317,0,0.000003,0,0,0,0,0.000001,0.000028,0
3128,3,0.001811,0.000079,0,0.279656,0.542369,0.00042,0.000226,0.00211,0.000209,0.000716,0.000004,0.012291,0.02636,0.133066,0.000682
3135,1,0,0,0,0.187891,0,0.000004,0.522372,0.000001,0,0.000331,0.289401,0,0,0,0
2946,14,0,0.000011,0.000074,0.000068,0.000001,0.046838,0.000027,0,0.000645,0.000703,0,0.00017,0.94798,0.003481,0.000002
3163,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3331,14,0.018257,0.026031,0.000001,0.000209,0.015371,0.011127,0.00004,0.000248,0.00001,0.007448,0.02524,0.00263,0.731721,0.000407,0.161261
3078,0,0,0,0.999995,0,0,0,0,0,0,0.000002,0.000003,0,0,0,0
3119,7,0,0,0,0.00017,0,0,0.000272,0.000003,0,0.035033,0.964451,0.000048,0.000022,0,0
3489,14,0,0,0,0,0,0,0,0,0,0,0,0,0.999997,0,0.000003
3420,13,0.032912,0.000003,0,0.000001,0.000005,0.786187,0.000001,0,0.000117,0,0,0.000002,0.000001,0.000004,0.180766
3129,5,0.000271,0,0,0.000001,0,0.000001,0,0.000365,0,0.015205,0,0.000002,0,0.984147,0.000009
3050,6,0,0.000723,0,0.085583,0.000003,0.00004,0.001782,0.065079,0.000023,0.670183,0.059869,0.116699,0.000003,0,0.000013
2968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3166,9,0,0.999427,0,0.000176,0,0,0.000397,0,0,0,0,0,0,0,0
3318,9,0.000011,0.838208,0.161433,0,0.000332,0,0,0,0,0,0,0,0.000014,0,0.000002
3483,1,0.000004,0.000003,0,0.318634,0,0,0.66,0,0.000006,0.00349,0.010041,0.007817,0.000004,0,0
2993,10,0.83848,0,0,0.000003,0.000051,0.000002,0.000002,0,0.004753,0.000001,0,0.000023,0,0.124134,0.032553
3006,0,0,0,0.972958,0,0,0.024923,0.002109,0,0.00001,0,0,0,0,0,0
3302,3,0.000003,0,0,0,0.999997,0,0,0,0,0,0,0,0,0,0
3221,6,0.000009,0.25765,0,0.00686,0,0,0.02771,0,0,0.706876,0.000673,0,0,0.000001,0.000221
3364,1,0,0,0.048507,0.000038,0,0,0.859291,0,0.092081,0.000084,0,0,0,0,0
3469,1,0.000331,0.000003,0.002185,0.012252,0.001404,0.000071,0.703678,0.006293,0.067446,0.119725,0.00002,0.000282,0.000066,0.083084,0.003162
3384,13,0,0.000001,0,0,0,0.976526,0.000009,0,0,0.000376,0.023088,0,0,0,0
3445,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3251,8,0,0,0.000008,0.003362,0,0.013779,0,0.000002,0.971407,0.010963,0.000156,0.000242,0.000057,0.000015,0.000008
2858,13,0,0,0,0,0.003645,0.996305,0,0,0.00005,0,0,0,0,0,0
2933,2,0.056917,0.000085,0.000004,0,0.001256,0.000051,0,0.94135,0.000059,0.000004,0,0.000029,0,0.000231,0.000013
3372,6,0.007175,0.000197,0.000001,0.015876,0.000021,0.000521,0.000478,0,0.00079,0.958995,0.00246,0.008622,0.000002,0.000919,0.003941
3211,11,0.000001,0.000011,0.000005,0.000029,0,0.00001,0.000125,0,0.000003,0.000002,0.023054,0.976758,0,0,0
3332,1,0.000302,0,0,0.000003,0,0,0.998596,0,0.000261,0.000016,0.000056,0.000762,0,0.000004,0
3104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2890,4,0.000336,0.006734,0.000004,0.038608,0,0.000047,0.012906,0.000003,0.000004,0.000119,0.000017,0.000001,0.003305,0.000006,0.937911
3169,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3342,4,0.000039,0,0.000619,0,0,0.000027,0,0,0,0.00022,0.000001,0.00566,0,0.000005,0.993429
3127,12,0,0,0,0.942452,0,0,0.04955,0,0.007997,0,0,0,0,0,0
2866,4,0.003892,0.009955,0.000001,0,0.004906,0.000063,0.008273,0.000008,0.000012,0.103596,0.000966,0.000002,0.019365,0.000002,0.848959
3023,4,0.108705,0,0,0.066173,0,0.000053,0,0.000008,0.000037,0.00006,0.000008,0.000458,0.008866,0.024827,0.790805
2906,8,0,0,0.00001,0,0,0,0.000027,0,0.993486,0,0,0.006477,0,0,0
3403,1,0,0,0.025856,0.000001,0,0.000146,0.963905,0,0.00931,0.000696,0.000077,0.000009,0,0,0
3373,6,0.000985,0,0,0,0,0.000032,0,0,0,0.998945,0.000004,0.000015,0,0.000019,0.000001
2916,1,0.01108,0.050252,0.073573,0.08549,0.006739,0.000011,0.651136,0.00061,0.000049,0.028539,0.083228,0.002585,0.003348,0.000125,0.003235
3333,11,0.000001,0.000025,0,0.000015,0.007308,0,0.256751,0,0,0.000015,0.036071,0.699813,0,0,0
3298,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3131,8,0,0,0.000002,0,0,0,0,0,0.999997,0,0.000001,0,0,0,0
3511,8,0,0,0,0,0,0.000004,0,0.000001,0.999992,0,0,0,0,0.000003,0.000001
2995,5,0,0,0,0,0.000171,0,0,0,0,0,0,0,0,0.999829,0
3092,4,0,0.000007,0,0,0,0,0,0,0,0,0,0,0.000026,0,0.999967
3266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3265,13,0,0,0.000001,0,0,0.988555,0.011199,0,0.000181,0,0.000064,0,0,0,0
3008,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3079,7,0,0,0,0,0.000052,0.00002,0,0.040468,0,0.063764,0.892838,0.001121,0,0.00173,0.000006
3361,1,0,0,0,0,0,0.042833,0.95703,0,0.000136,0,0,0,0,0,0
3294,2,0,0,0,0,0,0.000002,0,0.999995,0,0.000001,0,0,0.000001,0,0
