@relation doc-subject

@attribute filename numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
4726,0.026052,0.074949,0.107091,0.078973,0.054914,0.081647,0.095519,0.065491,0.048151,0.110869,0.040215,0.100833,0.017581,0.060475,0.03724
4748,0.117252,0.003672,0.028447,0.03725,0.141876,0.004928,0.131478,0.002835,0.108563,0.091623,0.067993,0.151317,0.039824,0.025409,0.047532
3839,0.095463,0.128264,0.113645,0.070026,0.004585,0.119227,0.020158,0.057993,0.048307,0.046168,0.040361,0.076196,0.081993,0.002729,0.094884
4006,0.070115,0.087459,0.040275,0.023671,0.109554,0.103009,0.082711,0.108841,0.08325,0.018748,0.079564,0.117041,0.013053,0.045421,0.017289
3638,0.002147,0.096732,0.082882,0.00894,0.129798,0.041107,0.074461,0.007961,0.112991,0.113137,0.018058,0.007496,0.124112,0.063512,0.116667
4541,0.04132,0.008684,0.083968,0.074752,0.152807,0.127176,0.061697,0.058191,0.024141,0.031555,0.031279,0.160088,0.002923,0.066688,0.07473
4797,0.082789,0.150988,0.009953,0.071254,0.002502,0.069463,0.002001,0.099355,0.122114,0.117072,0.0543,0.001608,0.088942,0.005463,0.122197
3676,0.058662,0.00478,0.11625,0.029822,0.060754,0.0179,0.095283,0.08465,0.15301,0.020807,0.085514,0.096083,0.017325,0.085919,0.073241
4456,0.024521,0.086977,0.051475,0.035243,0.088817,0.148394,0.031773,0.093858,0.107843,0.133605,0.003281,0.028161,0.007517,0.153059,0.005476
4009,0.063472,0.058327,0.108465,0.016645,0.058002,0.013492,0.070138,0.116375,0.050262,0.050453,0.096951,0.067407,0.060698,0.089714,0.079601
3642,0.105441,0.013678,0.041293,0.055151,0.105951,0.103218,0.082272,0.163423,0.088316,0.015489,0.106681,0.061369,0.026555,0.024384,0.00678
4099,0.030387,0.038861,0.0533,0.103848,0.035813,0.048902,0.111678,0.043423,0.092852,0.088876,0.086661,0.011393,0.102162,0.045897,0.105946
3720,0.096134,0.010025,0.069746,0.033914,0.006679,0.048578,0.069507,0.091552,0.102677,0.107464,0.071651,0.09547,0.097294,0.035317,0.063994
3878,0.023287,0.06597,0.117136,0.076236,0.073453,0.075758,0.086562,0.036523,0.097852,0.035186,0.125635,0.002775,0.027998,0.10618,0.049448
3689,0.057682,0.105461,0.035355,0.114543,0.078551,0.091024,0.102161,0.06793,0.055699,0.00433,0.029854,0.017639,0.128234,0.011721,0.099816
3893,0.110738,0.097496,0.094716,0.118482,0.042891,0.119678,0.095634,0.005752,0.01378,0.003731,0.099872,0.078698,0.049793,0.004517,0.064224
4087,0.099481,0.057597,0.0619,0.058265,0.042559,0.108911,0.069362,0.022773,0.039124,0.108205,0.035256,0.091448,0.105554,0.040747,0.058818
4425,0.098548,0.080615,0.053735,0.094529,0.114832,0.111637,0.043513,0.019554,0.091304,0.030647,0.06168,0.043128,0.099671,0.03684,0.019769
3838,0.010143,0.036107,0.03989,0.081756,0.10614,0.030227,0.111317,0.00318,0.070615,0.099655,0.085988,0.07222,0.062087,0.083339,0.107335
4477,0.092518,0.090696,0.06679,0.053936,0.08154,0.105861,0.011249,0.091433,0.008836,0.055167,0.024165,0.104128,0.059938,0.069496,0.084247
4718,0.141061,0.097468,0.006208,0.048521,0.040718,0.057884,0.070186,0.122484,0.088486,0.049974,0.106825,0.036866,0.055947,0.03111,0.046262
3883,0.06433,0.012001,0.039212,0.083328,0.019556,0.036167,0.058237,0.125382,0.04936,0.065183,0.031386,0.116041,0.091284,0.0862,0.122333
4485,0.117049,0.078244,0.100351,0.006889,0.029525,0.095818,0.079108,0.090552,0.034085,0.050578,0.036988,0.064029,0.096037,0.074089,0.046657
4272,0.0724,0.110346,0.090714,0.067658,0.101669,0.088467,0.065922,0.062812,0.013192,0.113096,0.003769,0.077501,0.004838,0.034089,0.093527
4051,0.080723,0.078211,0.076042,0.074746,0.066596,0.041122,0.043073,0.085741,0.094081,0.050394,0.062366,0.100616,0.044637,0.076339,0.025313
4149,0.094574,0.018177,0.006466,0.027955,0.081242,0.061704,0.106867,0.074986,0.094229,0.051227,0.101831,0.037552,0.078777,0.095676,0.068738
4225,0.108672,0.067134,0.012724,0.12669,0.043291,0.008972,0.112752,0.151347,0.031816,0.014897,0.10063,0.140678,0.026186,0.038038,0.016174
4482,0.008127,0.000561,0.12127,0.103674,0.095022,0.131577,0.001715,0.09398,0.116015,0.007028,0.034035,0.027765,0.07176,0.10953,0.07794
3919,0.083814,0.108272,0.102976,0.056668,0.042693,0.040479,0.09122,0.098679,0.005276,0.009685,0.047157,0.107182,0.110437,0.010433,0.08503
4345,0.001621,0.014271,0.027608,0.085895,0.043058,0.10254,0.001328,0.110397,0.108433,0.075689,0.127386,0.11605,0.122318,0.01729,0.046116
4615,0.067935,0.034013,0.060466,0.055713,0.111094,0.029578,0.107333,0.095477,0.062498,0.011202,0.106559,0.045868,0.041033,0.120977,0.050255
4324,0.026618,0.090714,0.094035,0.045212,0.036714,0.053641,0.031031,0.096367,0.089165,0.102164,0.032921,0.077194,0.057811,0.06633,0.100083
4252,0.02422,0.048472,0.012514,0.069784,0.134576,0.118848,0.031769,0.097792,0.112209,0.013831,0.106432,0.093057,0.013599,0.114708,0.008189
4392,0.022779,0.043328,0.115578,0.119159,0.005344,0.061712,0.089441,0.142152,0.048961,0.076964,0.055417,0.004626,0.122479,0.063165,0.028896
4553,0.046508,0.103772,0.128674,0.037348,0.023203,0.086302,0.09441,0.034204,0.084466,0.098822,0.09707,0.074624,0.040018,0.022359,0.028219
4412,0.02589,0.092473,0.115755,0.030299,0.009518,0.002208,0.075726,0.06037,0.105476,0.043706,0.008619,0.091308,0.092193,0.136338,0.110122
3622,0.101863,0.011138,0.011338,0.074202,0.087464,0.067205,0.050009,0.065925,0.120483,0.043847,0.12186,0.019523,0.075928,0.071733,0.077483
4343,0.115928,0.056754,0.03083,0.119513,0.099003,0.100379,0.070486,0.021899,0.004405,0.104028,0.111007,0.104081,0.035758,0.010995,0.014933
3714,0.049103,0.025082,0.099225,0.062599,0.07611,0.084584,0.127011,0.084616,0.084181,0.038224,0.017349,0.082822,0.091741,0.042491,0.034862
4521,0.073662,0.016415,0.103141,0.102867,0.091432,0.004384,0.039202,0.054548,0.108838,0.058003,0.077593,0.086936,0.026879,0.100734,0.055363
4594,0.028147,0.049294,0.019315,0.00816,0.026824,0.096809,0.094518,0.003377,0.087808,0.095104,0.093714,0.061838,0.106826,0.133896,0.09437
4406,0.025709,0.025116,0.009696,0.122308,0.119118,0.031709,0.113663,0.091779,0.101532,0.068533,0.050446,0.091127,0.047262,0.011458,0.090543
4633,0.104021,0.085907,0.038988,0.058154,0.101045,0.10842,0.054235,0.0818,0.020907,0.016834,0.069672,0.074148,0.04261,0.040666,0.102593
4609,0.005938,0.050781,0.062919,0.037187,0.090294,0.080336,0.083158,0.030087,0.110368,0.099696,0.057637,0.050868,0.093594,0.056489,0.090649
3751,0.102652,0.086999,0.000336,0.101943,0.0699,0.1063,0.010204,0.068248,0.042409,0.041487,0.014933,0.103213,0.101622,0.071902,0.077852
3664,0.068137,0.028979,0.088696,0.092623,0.096034,0.071344,0.059675,0.05048,0.029121,0.076679,0.116924,0.018053,0.065976,0.065816,0.071463
4459,0.02038,0.06844,0.077494,0.121257,0.049015,0.08317,0.035861,0.05232,0.061687,0.091923,0.102551,0.112616,0.015365,0.020861,0.087061
4003,0.022548,0.057947,0.081549,0.087213,0.059072,0.095285,0.0543,0.087599,0.10989,0.009184,0.037062,0.100521,0.028424,0.094263,0.075143
4206,0.00154,0.043438,0.000701,0.001765,0.124855,0.006984,0.137661,0.133358,0.046583,0.167005,0.046151,0.005141,0.129413,0.03776,0.117644
3977,0.01449,0.033055,0.101869,0.009164,0.021695,0.0696,0.069926,0.175653,0.108572,0.061712,0.011728,0.077255,0.037494,0.068938,0.13885
3881,0.05621,0.013503,0.059104,0.065623,0.065628,0.101928,0.079611,0.11618,0.059774,0.095974,0.101969,0.062231,0.023877,0.040273,0.058115
4012,0.062139,0.089958,0.006353,0.039152,0.075643,0.005518,0.050039,0.128126,0.107574,0.071398,0.046569,0.107808,0.015816,0.051824,0.142084
4527,0.031208,0.117865,0.09837,0.051071,0.102263,0.128033,0.009171,0.041424,0.025617,0.077672,0.072752,0.020231,0.056903,0.057724,0.109696
3915,0.063482,0.099195,0.012684,0.133113,0.013284,0.1558,0.009152,0.008992,0.063505,0.057592,0.09009,0.060023,0.071591,0.058124,0.103373
4659,0.086149,0.038869,0.080023,0.040868,0.071256,0.070993,0.006789,0.102426,0.008343,0.105222,0.128539,0.063261,0.045678,0.014399,0.137184
4758,0.072633,0.012214,0.018965,0.057199,0.074327,0.008298,0.079158,0.01568,0.078528,0.122904,0.060888,0.065036,0.125709,0.090778,0.117684
4122,0.001065,0.023888,0.074485,0.11831,0.090252,0.014963,0.062739,0.107414,0.112107,0.087319,0.075691,0.064114,0.091406,0.028044,0.048205
4040,0.094596,0.066022,0.071799,0.033965,0.028319,0.031496,0.095398,0.101915,0.023977,0.052811,0.089597,0.040777,0.089068,0.067373,0.112889
4489,0.067934,0.015302,0.121386,0.071458,0.020137,0.045446,0.061067,0.058455,0.10022,0.073407,0.07715,0.086519,0.010712,0.090383,0.100423
4158,0.048918,0.139596,0.043267,0.00387,0.091855,0.11932,0.022885,0.011018,0.102355,0.078371,0.095652,0.043696,0.116391,0.034766,0.048039
4590,0.077701,0.045773,0.049793,0.006023,0.118698,0.041465,0.106839,0.104538,0.054078,0.11103,0.028424,0.05479,0.085786,0.010715,0.104349
3797,0.023092,0.096937,0.120139,0.061775,0.150519,0.106075,0.011476,0.005235,0.057956,0.032555,0.00495,0.104585,0.0896,0.011602,0.123504
3621,0.034719,0.131758,0.010165,0.034839,0.088591,0.038189,0.012112,0.034099,0.058468,0.133774,0.120533,0.009564,0.15678,0.021845,0.114564
4596,0.122468,0.123147,0.042348,0.048784,0.061353,0.027493,0.106133,0.00334,0.06405,0.013932,0.098411,0.038098,0.048545,0.08871,0.113188
4648,0.023147,0.062619,0.103016,0.094479,0.092763,0.116844,0.009719,0.121784,0.087637,0.029692,0.001542,0.1202,0.002755,0.075799,0.058004
4210,0.074615,0.076633,0.056822,0.06456,0.026609,0.127473,0.097245,0.039289,0.017235,0.071208,0.048905,0.055124,0.090451,0.06769,0.086142
4629,0.034488,0.049272,0.111913,0.04108,0.102354,0.027741,0.109108,0.021783,0.069446,0.001776,0.017146,0.106173,0.043709,0.151558,0.112453
3987,0.027154,0.053796,0.087147,0.103501,0.086436,0.053023,0.089871,0.063988,0.010297,0.079967,0.101956,0.060526,0.065857,0.051519,0.064962
4329,0.036811,0.099326,0.09982,0.036805,0.011892,0.124861,0.032032,0.114407,0.004745,0.012285,0.12117,0.090432,0.065122,0.108477,0.041815
4370,0.098393,0.05779,0.086254,0.026424,0.020604,0.117631,0.067205,0.062632,0.128355,0.005644,0.007491,0.059707,0.125884,0.07409,0.061896
3931,0.014374,0.066708,0.111313,0.100907,0.085358,0.086081,0.064409,0.020538,0.072897,0.041724,0.03687,0.070154,0.040932,0.097731,0.090004
3803,0.029115,0.097059,0.030822,0.004369,0.042406,0.119037,0.112391,0.130172,0.030318,0.101406,0.049997,0.032465,0.107508,0.106736,0.006201
4640,0.019736,0.051515,0.059171,0.099499,0.042022,0.076711,0.067586,0.11058,0.100547,0.094932,0.003026,0.063482,0.094088,0.008187,0.108917
3584,0.110835,0.077621,0.087715,0.059454,0.070908,0.074221,0.074087,0.085545,0.107119,0.06053,0.092158,0.041456,0.006096,0.005066,0.047187
3733,0.08071,0.057154,0.033196,0.053628,0.114982,0.056422,0.092967,0.006394,0.082556,0.095806,0.087854,0.07463,0.046302,0.008008,0.10939
4035,0.027905,0.096058,0.113836,0.042081,0.020237,0.069306,0.031557,0.122637,0.025746,0.057009,0.120182,0.068486,0.098131,0.023615,0.083214
4721,0.077209,0.045549,0.019854,0.120261,0.090676,0.061854,0.024619,0.070933,0.028351,0.126862,0.019864,0.088946,0.092305,0.052804,0.079912
4428,0.098711,0.146414,0.027925,0.116592,0.073107,0.064731,0.057816,0.105128,0.017374,0.07215,0.02944,0.012243,0.080998,0.041008,0.056364
4131,0.000353,0.149877,0.077818,0.059909,0.146332,0.022776,0.074156,0.000659,0.050452,0.032406,0.16466,0.046807,0.009577,0.109817,0.054401
3671,0.126734,0.105251,0.08007,0.094635,0.101577,0.032443,0.004012,0.010572,0.098534,0.023828,0.031449,0.087487,0.107482,0.068857,0.027069
3927,0.071789,0.073173,0.032238,0.118718,0.01923,0.053294,0.101719,0.122898,0.033168,0.046389,0.090704,0.064587,0.040064,0.080138,0.051891
3806,0.113607,0.088861,0.117009,0.041846,0.121821,0.068881,0.031884,0.059997,0.033517,0.012171,0.081339,0.041343,0.020893,0.056146,0.110685
3777,0.105288,0.085475,0.039368,0.079943,0.004821,0.081201,0.079307,0.049746,0.136026,0.009632,0.045916,0.076877,0.095226,0.103017,0.008157
3982,0.055686,0.050731,0.139613,0.053122,0.027279,0.066328,0.000276,0.006598,0.154032,0.079549,0.028377,0.053814,0.020138,0.127694,0.136763
4312,0.109448,0.067325,0.116322,0.009914,0.009974,0.08949,0.063904,0.032397,0.150765,0.031029,0.080581,0.088217,0.074413,0.042893,0.033329
3865,0.092588,0.030498,0.11074,0.082626,0.01792,0.127623,0.087134,0.075357,0.067191,0.114782,0.055031,0.010244,0.030345,0.023167,0.074753
4776,0.071105,0.081198,0.043365,0.043562,0.07185,0.061344,0.129488,0.030935,0.049712,0.020873,0.144586,0.031455,0.079745,0.065851,0.074931
3928,0.075546,0.027615,0.066616,0.054954,0.115523,0.084011,0.060072,0.008688,0.017317,0.055888,0.071174,0.013563,0.113558,0.136293,0.099182
4452,0.083319,0.077105,0.036037,0.057088,0.012122,0.07466,0.081451,0.044173,0.066191,0.10259,0.102744,0.038061,0.036175,0.071372,0.116911
3996,0.062343,0.080039,0.08704,0.044797,0.071637,0.002823,0.10721,0.089853,0.099286,0.016162,0.062542,0.059322,0.060089,0.038505,0.118351
3975,0.124715,0.059156,0.004148,0.011911,0.116576,0.102467,0.091769,0.084672,0.041645,0.118197,0.063915,0.103553,0.013652,0.022191,0.041434
4661,0.058639,0.06327,0.042693,0.03967,0.014647,0.063419,0.086457,0.034435,0.074927,0.078633,0.05192,0.100098,0.087919,0.087853,0.11542
4284,0.133097,0.037094,0.123124,0.021303,0.03177,0.019634,0.120978,0.016859,0.130918,0.077998,0.00013,0.09764,0.092085,0.016056,0.081313
4089,0.001944,0.001276,0.093445,0.005221,0.081704,0.054032,0.10417,0.004824,0.081088,0.069047,0.120866,0.082655,0.074659,0.108535,0.116535
4383,0.086698,0.018604,0.007341,0.037233,0.136047,0.155259,0.07772,0.079017,0.014855,0.102491,0.089427,0.038991,0.020459,0.114775,0.021082
4408,0.063777,0.096335,0.074862,0.108243,0.033342,0.01124,0.098594,0.137029,0.004457,0.052154,0.090999,0.028943,0.07819,0.11219,0.009644
4639,0.053211,0.088091,0.126953,0.063905,0.039419,0.02178,0.042827,0.028587,0.119816,0.032074,0.015238,0.090792,0.062413,0.147423,0.067472
4113,0.127122,0.006769,0.102842,0.016504,0.118348,0.02701,0.033723,0.107462,0.094874,0.094688,0.031222,0.011488,0.022673,0.075888,0.129386
3983,0.101744,0.040206,0.030295,0.091229,0.026296,0.054988,0.078894,0.00576,0.132416,0.14601,0.052632,0.006951,0.012268,0.168733,0.051578
4197,0.018049,0.011682,0.078439,0.03,0.068575,0.00031,0.095224,0.071584,0.031725,0.056196,0.144398,0.072314,0.064593,0.133235,0.123676
3585,0.018586,0.06587,0.002863,0.131674,0.126763,0.110584,0.015661,0.065067,0.02958,0.086401,0.034689,0.009091,0.113901,0.097229,0.092042
3821,0.001457,0.046511,0.065321,0.01795,0.110836,0.117058,0.029494,0.021841,0.100264,0.125024,0.053948,0.067424,0.093399,0.078789,0.070684
4173,0.039715,0.101166,0.011704,0.017148,0.033257,0.080196,0.10853,0.075697,0.119719,0.106467,0.001149,0.015992,0.04935,0.108038,0.131871
3756,0.07901,0.126192,0.099877,0.096879,0.103675,0.072429,0.044113,0.019613,0.098045,0.002472,0.025313,0.105622,0.012269,0.066757,0.047735
4060,0.040623,0.083862,0.085517,0.043412,0.021917,0.098306,0.01515,0.011955,0.100213,0.049142,0.107699,0.101425,0.100284,0.073358,0.067136
4362,0.012683,0.016834,0.044867,0.058423,0.048786,0.124535,0.05165,0.020863,0.105751,0.101031,0.106944,0.005851,0.134098,0.119443,0.04824
3726,0.038734,0.120401,0.060941,0.027681,0.00125,0.076062,0.049594,0.045113,0.095337,0.06145,0.083747,0.101075,0.103434,0.110964,0.024217
3960,0.129169,0.047486,0.024931,0.004366,0.064349,0.045209,0.041103,0.147071,0.127748,0.119725,0.018708,0.042301,0.065487,0.042843,0.079505
3597,0.048133,0.075912,0.093527,0.009183,0.082389,0.089457,0.062053,0.047202,0.113586,0.040708,0.041141,0.075376,0.067766,0.116542,0.037023
3989,0.022737,0.038682,0.096965,0.086526,0.051228,0.061527,0.115365,0.065426,0.068883,0.07627,0.000677,0.11332,0.079263,0.061901,0.061231
3557,0.016778,0.092311,0.055396,0.006537,0.083426,0.08102,0.028848,0.10734,0.120345,0.110369,0.047446,0.012305,0.084605,0.13455,0.018725
4338,0.030948,0.038718,0.110065,0.033488,0.079607,0.001502,0.0161,0.153969,0.06559,0.154441,0.048472,0.108632,0.02682,0.0466,0.085049
3711,0.061097,0.109002,0.067163,0.043371,0.054976,0.043622,0.094303,0.051715,0.11821,0.078988,0.065988,0.103862,0.041215,0.051275,0.015212
3579,0.071059,0.008385,0.040829,0.099711,0.02099,0.052969,0.102748,0.130799,0.146931,0.063766,0.029575,0.009026,0.068539,0.049024,0.105649
4196,0.041316,0.097791,0.052541,0.118731,0.080579,0.026088,0.103475,0.055393,0.010237,0.010995,0.118209,0.110274,0.04851,0.038136,0.087725
3668,0.08382,0.087639,0.000032,0.084907,0.093538,0.002699,0.066829,0.063356,0.044768,0.040516,0.049186,0.082588,0.104799,0.102293,0.09303
4529,0.14875,0.051816,0.092307,0.085672,0.058689,0.128353,0.062912,0.002556,0.054584,0.087518,0.011187,0.121669,0.079679,0.012592,0.001715
4450,0.096253,0.078808,0.095665,0.019713,0.039747,0.070622,0.027206,0.078113,0.066119,0.051971,0.022143,0.091578,0.091572,0.093455,0.077035
4498,0.082147,0.014309,0.009949,0.127909,0.012173,0.170887,0.006773,0.064791,0.119528,0.141363,0.011202,0.037229,0.039012,0.085674,0.077054
4176,0.06031,0.109244,0.092867,0.092497,0.020956,0.049061,0.119226,0.125592,0.040322,0.034033,0.06778,0.092145,0.013674,0.012254,0.070038
4419,0.108356,0.085521,0.001547,0.083527,0.180813,0.070979,0.041353,0.006858,0.008403,0.072601,0.032819,0.033804,0.126862,0.066165,0.080391
4325,0.082509,0.041105,0.054786,0.09533,0.123863,0.020191,0.027338,0.071787,0.053186,0.070811,0.122579,0.078075,0.01642,0.130996,0.011025
3992,0.004845,0.109307,0.125158,0.111819,0.032533,0.07923,0.001943,0.05415,0.081493,0.093346,0.084301,0.04151,0.068985,0.00445,0.106931
3656,0.018464,0.148992,0.101066,0.051291,0.075506,0.017996,0.033625,0.005614,0.002828,0.108724,0.145249,0.118483,0.076422,0.028781,0.066961
4090,0.054166,0.168196,0.064654,0.005781,0.096746,0.168929,0.162218,0.035002,0.012342,0.022817,0.011888,0.062682,0.102908,0.008096,0.023575
3555,0.036594,0.029149,0.02257,0.080508,0.111463,0.074166,0.061,0.047183,0.090174,0.077724,0.039112,0.075002,0.101803,0.095417,0.058136
4233,0.05955,0.084154,0.098435,0.025898,0.071046,0.067735,0.032253,0.050245,0.049342,0.068699,0.108592,0.048844,0.101948,0.018568,0.114692
4301,0.062254,0.061359,0.087919,0.078175,0.028689,0.060202,0.035433,0.08742,0.094103,0.020547,0.080074,0.102393,0.012902,0.105051,0.083479
4265,0.029315,0.076741,0.107419,0.125653,0.063002,0.0315,0.050995,0.105152,0.095649,0.123423,0.009901,0.042842,0.123887,0.002404,0.012117
3661,0.082412,0.080164,0.000668,0.02203,0.112097,0.023853,0.073509,0.039134,0.043929,0.102242,0.150036,0.055169,0.107397,0.031706,0.075653
3823,0.063556,0.03571,0.078284,0.018868,0.065564,0.000696,0.140423,0.101053,0.105987,0.024562,0.059599,0.095912,0.018237,0.165601,0.025949
4749,0.10811,0.069388,0.059654,0.020924,0.058866,0.067347,0.0425,0.045275,0.112758,0.038128,0.117222,0.109396,0.110549,0.030246,0.009637
4756,0.078053,0.032838,0.139007,0.137238,0.003737,0.017395,0.08761,0.103747,0.034519,0.046146,0.096281,0.002474,0.078638,0.062291,0.080026
4144,0.05844,0.109489,0.099077,0.119301,0.071392,0.065862,0.06529,0.003023,0.009425,0.075389,0.054878,0.082112,0.056605,0.001947,0.12777
4207,0.100287,0.000306,0.026434,0.083197,0.098649,0.051917,0.096223,0.087354,0.018128,0.088868,0.026111,0.033389,0.105237,0.089904,0.093995
4551,0.061594,0.113674,0.039954,0.005452,0.139266,0.041833,0.033513,0.105733,0.04683,0.02488,0.060263,0.139404,0.038557,0.127235,0.021812
4352,0.086273,0.040311,0.096196,0.064963,0.082954,0.03621,0.089112,0.012235,0.11257,0.085357,0.066759,0.01233,0.091159,0.047709,0.075861
4159,0.108723,0.054431,0.048566,0.099997,0.079021,0.093985,0.10407,0.060866,0.009441,0.010806,0.03715,0.094359,0.061311,0.089159,0.048114
4669,0.017229,0.063437,0.113975,0.008422,0.113665,0.099609,0.098515,0.100218,0.10516,0.067235,0.004145,0.099375,0.048536,0.051122,0.009358
4620,0.065697,0.073635,0.049503,0.07815,0.02136,0.06686,0.093143,0.081031,0.046821,0.014611,0.084713,0.041406,0.102994,0.096381,0.083695
3753,0.01168,0.120592,0.069448,0.007906,0.078845,0.081249,0.058426,0.014219,0.01352,0.118754,0.024836,0.114981,0.047409,0.122906,0.115229
4211,0.101069,0.041213,0.007383,0.00905,0.143333,0.012922,0.121417,0.039397,0.010517,0.077568,0.156109,0.039014,0.152013,0.030556,0.05844
4698,0.114832,0.032165,0.010218,0.120847,0.038147,0.06737,0.074576,0.009682,0.017879,0.117263,0.100172,0.121927,0.109631,0.002586,0.062705
3736,0.057407,0.048123,0.038233,0.055234,0.066566,0.107066,0.108871,0.067201,0.051238,0.051347,0.069476,0.099452,0.091908,0.062279,0.025599
3966,0.107708,0.117173,0.008491,0.088555,0.020855,0.059773,0.061487,0.073052,0.068356,0.116171,0.135255,0.065306,0.012097,0.054665,0.011056
4735,0.084633,0.067265,0.111328,0.109886,0.000549,0.014117,0.007976,0.077208,0.107902,0.097825,0.085812,0.099209,0.064599,0.029868,0.041825
4145,0.013992,0.003107,0.100642,0.094386,0.077043,0.120227,0.107732,0.116745,0.030703,0.032742,0.089658,0.084467,0.009819,0.08869,0.030047
4630,0.15538,0.05244,0.103727,0.117481,0.124323,0.121524,0.047535,0.05171,0.018254,0.052099,0.02437,0.030216,0.024937,0.014917,0.061087
4504,0.021791,0.110256,0.036755,0.122157,0.053998,0.042816,0.115337,0.03433,0.052194,0.050901,0.131486,0.036005,0.060605,0.088054,0.043315
3644,0.034248,0.076706,0.060651,0.070243,0.02224,0.044315,0.055827,0.113348,0.078358,0.056901,0.097502,0.09002,0.129998,0.046015,0.023628
3929,0.100316,0.095946,0.077609,0.036742,0.078954,0.071124,0.037921,0.098995,0.0465,0.020497,0.038433,0.085581,0.089297,0.030572,0.091511
3670,0.079214,0.100852,0.031228,0.07845,0.105646,0.031932,0.035414,0.030681,0.078794,0.00754,0.097555,0.100479,0.071549,0.084726,0.065939
4663,0.026468,0.085274,0.106545,0.0532,0.051044,0.030487,0.092386,0.101252,0.003531,0.07267,0.066603,0.09757,0.09694,0.095163,0.020867
4612,0.105069,0.009286,0.006956,0.119554,0.106731,0.086854,0.122588,0.059823,0.002119,0.097128,0.033553,0.00057,0.021231,0.119901,0.108637
3921,0.029771,0.080831,0.02472,0.096114,0.060224,0.018271,0.050569,0.096513,0.103798,0.056787,0.034331,0.12605,0.059022,0.103774,0.059224
4096,0.06133,0.035707,0.044306,0.058275,0.093175,0.083261,0.035329,0.108324,0.017974,0.027232,0.132665,0.069106,0.10455,0.057897,0.070868
4240,0.001164,0.117542,0.008332,0.094382,0.081336,0.059834,0.019044,0.069233,0.098859,0.096087,0.095783,0.061262,0.035032,0.04902,0.113091
3852,0.102998,0.082636,0.034124,0.104763,0.073724,0.054998,0.081256,0.060653,0.023002,0.076799,0.094965,0.048956,0.099861,0.013912,0.047352
3955,0.097466,0.048149,0.082581,0.099032,0.076026,0.057224,0.080207,0.037693,0.086741,0.012311,0.085014,0.057073,0.056412,0.035983,0.088088
3717,0.075887,0.067955,0.062696,0.009101,0.076437,0.103493,0.014414,0.129898,0.025206,0.027055,0.025165,0.10324,0.11845,0.086706,0.074297
3641,0.136348,0.107201,0.036243,0.10627,0.125713,0.061142,0.066996,0.015769,0.103027,0.01722,0.035736,0.038816,0.043635,0.068982,0.036902
4102,0.109588,0.140381,0.134554,0.071681,0.098136,0.011093,0.002404,0.119748,0.056132,0.057746,0.008265,0.05637,0.044242,0.010784,0.078877
4601,0.088764,0.072482,0.017743,0.06795,0.038104,0.094591,0.066743,0.094758,0.017051,0.066081,0.13758,0.130282,0.046694,0.006157,0.055021
4193,0.080305,0.085059,0.035062,0.09941,0.127227,0.088444,0.013088,0.064218,0.07356,0.110079,0.037293,0.029289,0.072792,0.057473,0.026702
4757,0.090854,0.015322,0.045146,0.017858,0.055548,0.069005,0.108316,0.018787,0.094221,0.097212,0.04735,0.098617,0.100482,0.045275,0.096009
4375,0.029373,0.01316,0.076821,0.083191,0.040282,0.065131,0.111063,0.066322,0.054514,0.06622,0.063529,0.088234,0.11025,0.098377,0.033532
3673,0.042315,0.004769,0.081733,0.074355,0.055148,0.106827,0.021102,0.099502,0.118192,0.029106,0.042151,0.107248,0.105529,0.01138,0.100644
3776,0.06392,0.002312,0.138362,0.009242,0.071296,0.034258,0.079226,0.0455,0.125221,0.014153,0.033022,0.125417,0.11983,0.041038,0.097203
3962,0.036298,0.01867,0.092256,0.059622,0.085753,0.103239,0.059037,0.00292,0.11356,0.097593,0.018123,0.086633,0.109428,0.009343,0.107525
3867,0.084848,0.061532,0.011811,0.12306,0.073692,0.056889,0.07529,0.088477,0.021499,0.042039,0.022037,0.089065,0.110458,0.044232,0.09507
3699,0.100697,0.0897,0.101797,0.069248,0.080064,0.065836,0.021398,0.004286,0.068618,0.036835,0.081813,0.084463,0.104769,0.063899,0.026577
4762,0.045104,0.104535,0.096989,0.032353,0.059542,0.096935,0.120998,0.029148,0.02462,0.107861,0.066965,0.020983,0.09009,0.074083,0.029793
3843,0.003043,0.08627,0.088424,0.055709,0.11799,0.109356,0.063797,0.032328,0.03343,0.087341,0.09999,0.091211,0.098036,0.002433,0.03064
4155,0.063531,0.070334,0.117143,0.032139,0.117931,0.036892,0.013186,0.095969,0.038253,0.026737,0.091985,0.028343,0.073897,0.077709,0.115951
4267,0.013709,0.070497,0.029051,0.122246,0.023907,0.112145,0.06181,0.064471,0.000972,0.098315,0.121368,0.04709,0.012495,0.124717,0.097208
4026,0.103608,0.006361,0.003706,0.049251,0.063696,0.134733,0.129431,0.005629,0.052727,0.123132,0.14492,0.000594,0.124785,0.031273,0.026155
