@relation doc-subject

@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
0,0,0,0,0,0,0.009156,0,0,0.017467,0,0,0,0,0
0,0,0,0,0.005812,0,0,0,0,0,0,0.007227,0,0,0.011915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003639,0,0,0,0,0,0,0.003208,0,0.01815,0,0,0,0,0.004678
0,0,0.019663,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.030831,0,0,0,0,0,0,0,0,0,0.002082
0,0,0.007226,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000019,0,0,0.010017,0,0,0,0,0,0,0.007217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005573
0.002508,0,0,0.003252,0,0,0,0,0,0,0.012962,0,0,0,0
0,0,0,0,0,0.00308,0,0.000004,0,0,0,0,0,0,0.003276
0.027584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010135,0,0,0,0.005508,0,0,0,0,0,0,0.001889,0.000002,0.007783,0
0,0,0,0,0,0,0,0.004606,0,0.002043,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.008714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.006823,0.005212,0,0,0,0,0
0,0,0,0,0.010568,0,0,0.008338,0,0,0,0,0,0,0
0,0,0,0.004305,0,0,0.007329,0,0,0,0,0.014,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00242,0,0.0039,0,0,0,0,0,0,0.008926,0,0.00235
0,0,0,0,0,0,0,0,0.006362,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002166,0,0,0,0,0,0,0,0,0,0.002273,0.004726,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.002287,0,0,0,0,0,0.001124,0,0.002535,0.005781,0,0
0,0,0,0,0,0,0,0,0,0,0,0.002689,0,0,0
0,0,0,0,0,0,0,0.061697,0,0,0,0.001092,0,0.00016,0.001545
0,0,0.038509,0,0,0,0,0,0,0,0,0,0,0.016669,0
0.036881,0,0,0.013818,0.012419,0,0,0,0,0,0,0,0,0,0.007479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.004775,0,0,0,0,0,0,0,0,0,0,0,0.039453,0
0.00428,0,0,0,0,0.006569,0,0.009431,0,0,0.030844,0,0.003812,0,0
0,0,0,0,0,0,0,0.006343,0,0,0,0,0,0,0
0,0,0,0.005573,0,0,0,0,0,0,0.007415,0,0,0,0.045377
0,0,0.009281,0,0,0,0,0,0.005731,0.02284,0,0,0,0,0
0.000036,0,0,0.007763,0,0.022054,0.003085,0,0,0,0.002736,0,0,0.004473,0.005426
0.000003,0,0,0,0,0.003811,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.007156,0.002048,0,0,0,0.009121,0.001496,0,0,0,0.000004,0,0,0.002477
0,0.003098,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.000249,0,0,0.043926,0.001195,0,0,0,0,0,0
0.003611,0,0.003437,0.01209,0,0,0,0,0,0,0,0.002728,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.007333,0,0,0,0,0.003925,0,0,0,0,0.00381
0,0,0.002896,0,0,0,0,0,0.004754,0,0,0,0,0,0
0,0,0,0,0.021166,0,0.004889,0,0.004041,0,0,0,0.003528,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01256,0,0,0.000001,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.004928,0,0,0.021979,0,0,0,0
0.000013,0,0.000099,0,0,0.000001,0,0.002054,0.000001,0.023831,0,0,0,0,0
0,0,0,0,0,0,0,0.004681,0,0,0,0,0,0.002647,0.005447
0,0,0,0,0,0,0.005176,0,0.002514,0.018435,0,0,0,0,0.002353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00206,0,0,0,0.012818,0,0,0,0,0,0,0,0,0
0,0.002151,0,0,0,0,0,0,0,0,0,0.000098,0.004472,0.027095,0
0.002696,0,0,0,0,0,0.006898,0,0.009091,0,0.018512,0,0,0,0
0.003305,0,0,0,0,0.004581,0.000482,0,0.001922,0.005963,0,0.025227,0,0,0
0,0.000007,0,0,0,0.013306,0,0,0,0,0,0,0.035149,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.053847,0.004933,0.003257,0.003432,0,0,0,0,0,0,0,0,0.001096
0,0,0,0,0,0,0.001851,0,0.018387,0,0,0.009161,0,0,0.004475
0,0,0,0,0,0.027604,0.006424,0,0,0,0.0067,0.001684,0,0,0.003591
0.006323,0,0.001867,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.003779,0,0,0,0
0,0,0,0.007001,0,0,0,0,0.007,0.006309,0.038152,0,0,0,0.007106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002544,0.000001,0,0,0.004986,0,0,0,0.004859,0.002948,0.00461,0,0,0
0,0,0,0,0,0,0,0.007038,0,0,0,0,0.000002,0,0.006862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032138
0,0.03026,0,0,0,0.005006,0.000994,0,0.000018,0,0,0.002982,0,0,0.002139
0,0.023495,0,0,0,0,0.008123,0,0,0,0,0,0,0.001637,0
0,0,0,0.00245,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.008719,0,0,0,0,0,0.004478,0,0
0,0,0,0,0.010079,0,0,0,0,0,0,0,0.012116,0,0
0,0,0,0,0,0,0,0.007447,0.004049,0,0,0,0,0.002122,0.010083
0,0,0.028654,0,0,0,0,0,0,0,0,0,0,0,0
0.00008,0,0,0,0,0,0,0.004633,0.001618,0.003909,0,0,0.020307,0,0
0,0,0,0,0,0,0,0,0,0,0,0.001907,0,0,0
0,0,0.004112,0,0,0,0,0,0,0,0.002283,0,0,0,0
0,0,0,0,0,0,0.012482,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01717,0,0,0,0,0,0,0
0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0.002312,0
0,0,0,0,0,0,0,0,0,0,0,0,0.027863,0,0
0,0,0,0.00005,0,0,0,0.002287,0,0,0,0,0,0,0
0,0.007914,0,0,0,0,0.008514,0,0,0,0,0,0.002571,0,0
0,0,0.056662,0,0,0,0,0,0,0,0,0,0,0,0
0.008398,0.003673,0,0.002473,0,0,0.002729,0,0,0,0,0.002746,0,0.003209,0.002777
0,0,0,0,0,0,0,0,0,0,0,0.032052,0,0,0.008411
0,0,0,0,0,0.06597,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.003335,0,0,0.009226,0,0.00387,0,0,0,0
0,0,0,0,0,0.003047,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.011584,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.025909,0.013942,0,0
0.010566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000008,0,0.003374,0,0,0,0.021618,0,0,0,0,0,0,0
0,0,0.000036,0.000893,0.010274,0,0,0,0.003045,0.020862,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001562,0,0,0,0,0,0,0,0,0,0,0,0,0.002029,0
0,0,0,0,0,0,0.000001,0,0.243121,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.009201,0,0,0,0,0,0.001837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.002969,0,0,0,0,0,0,0.003069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.007039,0.00832,0.003518,0,0,0,0,0,0,0,0,0.006519
0.007818,0,0.017175,0,0,0,0.001664,0.008264,0,0.001137,0,0,0,0,0.001414
0,0,0,0,0,0.007603,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.015133,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.007096,0,0.004772,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.009136,0,0
0,0,0,0,0,0,0.004981,0,0,0,0,0,0,0.000001,0.002937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.005693,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01522,0,0,0,0,0,0,0,0,0,0,0.013955
0,0,0,0.025653,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012571,0,0,0,0,0.003647,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.040175,0,0
0,0,0,0,0,0,0.004326,0,0,0,0.003728,0,0,0,0
0,0,0.000113,0,0,0.000043,0,0.00179,0.004369,0,0,0,0,0.000152,0
0,0,0.000954,0.003295,0.003678,0,0.031872,0,0,0,0,0.002343,0.001924,0,0.000585
0,0,0.002005,0,0,0,0,0,0,0.03499,0,0,0,0,0
0,0.005294,0.001081,0.000002,0,0.005353,0,0,0,0,0.041097,0.003827,0,0,0
0,0,0,0,0,0.001975,0,0.016031,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.002753,0
0.005394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00661,0,0,0,0.008852,0,0,0,0,0,0.013248,0
0.000844,0,0.002028,0,0,0.006726,0,0.000031,0,0.009119,0.004078,0,0.006002,0,0
0,0,0,0,0,0.068412,0,0,0,0,0,0,0,0,0
0.015098,0,0,0,0,0.004429,0,0,0,0,0,0,0,0,0
0,0.034922,0,0,0,0,0,0.003603,0.000045,0,0,0,0,0,0
0,0,0,0,0,0,0.008526,0,0.002777,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.010233,0,0,0
0,0,0,0.00288,0,0,0,0,0,0,0,0,0,0.011233,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00582,0.005138,0,0,0,0,0,0,0,0,0,0,0.0284
0.031474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005202,0,0,0.017134,0,0,0.003703,0,0,0,0.011699,0.00989,0,0,0.002103
0,0,0,0,0,0.035598,0,0,0,0,0,0,0.019535,0,0
0,0,0,0,0,0,0,0,0,0,0.003258,0,0,0,0
0,0,0,0,0,0.003084,0.062818,0,0,0,0,0,0,0,0
0,0,0,0,0.015671,0,0,0,0,0,0,0,0,0,0
0,0,0.001562,0.002214,0.001191,0,0,0.002327,0.002631,0,0,0,0.001501,0.033996,0.003854
0.002886,0.002664,0,0,0,0,0.002234,0.000936,0.001766,0,0,0,0,0.011228,0.001742
0,0,0.0043,0,0,0,0,0.008076,0,0,0,0,0,0,0
0,0,0,0.001369,0.000001,0,0,0.001801,0.00201,0,0,0,0,0.002462,0.004424
0,0,0,0,0,0.002577,0,0,0,0,0,0,0,0.015755,0
0,0,0,0.036847,0.002794,0,0,0,0,0,0,0,0,0,0
0.000664,0,0,0,0.000209,0,0,0.005702,0,0.023349,0,0,0,0,0
0,0,0.004032,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.005958,0,0,0,0,0,0,0,0
0,0.005707,0,0,0,0,0,0,0.005087,0,0,0,0,0,0
0.010402,0,0,0,0,0,0,0,0,0,0,0.004598,0,0,0
0,0,0,0,0,0,0.07122,0,0.003297,0,0,0.005373,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004657,0,0,0,0,0.002545,0,0,0,0,0,0.001948,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.002784,0.00589,0,0.001612,0,0,0,0,0,0.003029
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004605,0.004937,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.006322,0,0,0,0,0,0.004605,0,0
0,0,0,0,0,0.009781,0,0,0,0,0,0,0,0,0.003845
0.056398,0,0,0,0,0,0,0.003451,0,0,0,0,0,0,0
0,0,0,0.007128,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.038408,0.015455,0,0,0,0.00416,0.002252,0,0
0,0,0,0,0,0,0,0,0.002627,0.003024,0,0.020116,0,0,0.002009
0,0.027356,0,0,0,0,0,0,0,0,0,0,0,0.008692,0
0,0,0,0,0,0,0,0,0,0,0,0.031541,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.000031,0.023017,0,0
0,0,0,0,0,0,0,0,0,0,0.006311,0,0,0,0
0,0,0,0,0.025755,0,0,0,0.000002,0.001628,0.001732,0.001805,0,0,0.004199
0.025354,0,0,0,0.00238,0,0,0,0,0.009861,0,0,0,0,0
0,0.016524,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000007,0,0,0,0,0.012096,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.003297,0.004904,0,0,0,0.003052,0,0,0
0,0,0.00148,0,0,0,0,0,0.007183,0.024616,0,0,0,0,0.002966
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.021253,0,0,0,0,0,0,0,0,0,0.0023,0.004029
0,0,0,0.026644,0,0,0,0,0,0,0,0,0.004979,0,0.01479
0.003742,0,0,0,0,0,0,0,0,0.034654,0,0,0,0,0
0,0.005559,0.007296,0.006203,0,0.008244,0,0,0,0,0,0,0,0,0.002254
0,0,0,0,0,0,0,0,0,0,0,0,0.001968,0,0
0.000002,0,0,0,0,0,0,0.004773,0,0,0.018784,0.004325,0.03126,0,0
0.005394,0,0,0,0,0.009184,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.015487,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.001663,0,0,0,0,0
0,0,0,0,0,0,0.020603,0,0,0,0,0,0,0,0.003296
0,0,0,0,0.00805,0,0,0,0,0,0,0,0,0.020472,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001661,0.002099,0,0,0,0,0,0.006062,0,0,0,0,0,0,0
0,0,0,0,0,0,0.009502,0,0,0,0,0,0,0,0
0,0,0.065548,0,0,0,0,0,0,0.00919,0,0.004208,0,0,0.007189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001526,0,0,0.001019,0.002227,0.000989,0,0,0,0,0,0.007775,0.005116,0,0
0,0,0,0,0,0,0,0,0,0.003236,0,0,0,0,0
0.009437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.006052,0,0,0.010187,0.079762,0,0,0.018048,0
0,0,0,0,0.007632,0,0,0,0,0,0,0,0,0,0.003237
0,0,0,0,0,0,0,0,0,0,0.006989,0,0.002519,0.003624,0.005136
0,0,0,0.018562,0,0,0,0,0,0,0,0,0.004522,0,0
0,0.019089,0,0,0.003772,0,0.007507,0,0.000001,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003809,0.021764,0.003073,0,0,0.00482,0,0,0,0,0,0,0.010994,0,0
0,0,0,0.01419,0,0,0,0,0,0,0,0,0,0,0.004744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.002125,0,0,0,0,0.004898,0,0,0,0
0,0.001572,0,0,0,0,0,0.001203,0,0,0,0,0.003601,0,0.005292
0,0,0.020469,0,0.002441,0,0,0,0,0,0,0.00455,0,0.006476,0
0,0.013035,0,0,0,0,0.022558,0.003055,0.002595,0,0,0.006787,0,0,0.004169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003663,0,0,0.002092,0,0,0,0.007083,0.003824,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.008115,0,0,0.010083,0,0,0
0,0,0,0,0,0,0,0,0,0,0.007774,0,0,0,0
0,0,0.021691,0,0,0,0,0,0,0,0,0,0,0,0
0.007788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000807,0,0,0.019518,0.000895,0,0.000001,0.002688,0,0,0.00535,0,0,0
0,0,0,0,0,0,0.032665,0,0,0,0,0,0,0,0
0,0,0,0,0.004468,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.002609,0,0,0,0,0,0,0,0
0,0,0,0.005038,0,0,0.006754,0,0.004098,0,0.019047,0,0,0,0
0,0,0,0,0,0,0,0.005805,0,0,0,0.002061,0,0,0
0,0.000007,0,0,0,0.013306,0,0,0,0,0,0,0.035149,0,0
0,0.001006,0,0,0,0,0,0.030094,0,0,0,0,0,0,0
0,0,0,0.000006,0,0,0,0,0,0,0,0,0,0,0.011746
0,0,0,0.014791,0,0,0,0,0,0,0,0,0.000005,0,0.005844
0,0,0.010125,0,0,0,0,0,0,0,0,0,0.004422,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.008838,0.007349,0,0,0,0
0,0.003981,0,0.029838,0,0,0,0.00649,0,0,0,0,0,0.001647,0.001964
0.033989,0.009172,0,0,0,0,0,0.014298,0,0.00381,0,0.005436,0.000022,0,0
0,0,0,0.009033,0,0,0,0,0.018458,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.004819,0.006126,0,0.001785,0.006817,0,0.035564,0.001972,0,0,0,0.001041,0.006962,0.005922
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.007199,0,0,0,0,0,0,0,0.006199,0,0,0,0,0
0,0,0,0,0,0,0,0,0.004313,0,0,0,0,0,0.003347
0.016202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00584,0,0,0,0,0,0,0,0,0,0.025376,0,0,0
0,0,0,0,0.010565,0,0,0,0,0.00218,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006236,0,0,0,0,0,0,0,0,0,0,0.001976,0,0.002104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.006419,0,0,0,0,0,0,0,0.004661,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002498,0,0,0.004622,0,0,0,0,0,0,0.012457,0,0,0,0
0.004038,0.007504,0.000001,0,0.003982,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00292,0,0,0,0,0,0,0.002703,0,0,0,0
0,0,0,0,0,0,0,0.019418,0,0.04716,0,0,0,0,0.016136
0,0,0,0,0,0,0,0,0,0,0,0,0,0.004676,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.010489,0.003334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.010334,0,0,0.003104,0,0.009789,0,0,0
0,0,0,0,0,0,0.016037,0,0,0,0,0,0,0,0.015915
0,0.033898,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.010934,0,0,0,0,0,0,0,0,0,0,0.005391,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007827
0,0.015906,0,0,0,0,0,0,0,0,0,0,0,0,0.003829
0,0,0,0.005507,0,0.003253,0.001474,0,0,0,0,0,0,0,0
0,0,0,0,0.034508,0.002423,0,0,0,0.011789,0,0,0,0,0.003315
0,0.000148,0.030342,0,0,0,0,0,0,0,0,0.008113,0,0,0
0.006831,0,0,0,0,0,0,0,0,0,0.004462,0,0,0,0
0,0,0,0,0.004232,0.008121,0,0.003591,0.003316,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.003708,0,0,0,0,0.00544,0.009909,0,0,0,0,0
0,0,0.005375,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.064921,0.002846
0,0,0.019931,0,0,0,0,0,0,0,0,0.004038,0,0,0
0,0,0,0,0,0.00217,0,0,0,0,0,0,0.024584,0,0
0,0,0.002695,0,0,0.004028,0,0.00049,0,0,0,0,0,0,0.00523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.005549,0,0,0,0,0,0,0,0,0.025829,0,0
0,0.003504,0.008984,0.027334,0,0,0.001045,0,0.001836,0,0,0.001351,0.000605,0.002645,0.002047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.024299,0,0,0,0,0,0,0
0,0,0,0.035549,0,0,0,0,0,0,0.000083,0,0,0,0
0,0.004685,0,0,0,0,0,0,0,0,0,0.016165,0,0,0
0,0,0,0,0,0,0,0.002434,0,0,0,0,0,0,0
0.005233,0,0,0.004863,0,0.004343,0,0.003555,0,0,0.008554,0,0.002213,0.002034,0.039512
0.00241,0,0,0.000765,0,0.003151,0,0,0,0,0,0.015051,0,0.004755,0
0,0,0,0,0.005169,0,0,0,0,0,0,0.007665,0.001839,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002375,0.002132,0.002664,0,0,0,0.003621,0,0,0,0,0,0,0,0.040683
0,0,0,0.006877,0,0,0,0,0,0,0,0.006702,0,0,0
0,0,0,0.017065,0,0,0,0,0,0,0,0,0.006238,0,0
0,0,0,0,0.014926,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.003308,0,0,0,0,0.003682,0,0.009902,0
0,0,0,0,0,0,0,0.00486,0,0,0,0,0,0.005643,0
0,0.003262,0,0,0,0,0.006168,0,0,0,0.002857,0,0,0,0.00033
0,0.003921,0,0,0.008532,0,0,0.00215,0.006448,0,0,0.001971,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009547
0,0,0,0,0.000008,0,0,0.000002,0,0.015378,0,0,0.002937,0,0.002533
0,0,0.020671,0,0,0,0,0,0,0,0,0,0.001629,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000172,0,0,0,0,0,0,0,0,0.002818,0,0,0.022737
0,0.001793,0,0,0,0,0,0.000049,0,0,0,0,0,0,0.014933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007204,0,0,0,0.005681,0,0
0,0,0,0,0,0.002552,0,0,0,0,0,0,0,0,0
0,0,0.063719,0,0,0,0,0,0,0,0,0,0,0.000001,0
0.004079,0.003767,0.000001,0.000755,0.006071,0.008901,0.00876,0.006242,0.00336,0.004826,0.003331,0.004899,0.123515,0.005445,0.001975
0,0,0,0,0,0,0,0,0,0,0,0.006406,0,0,0.017808
0,0,0,0,0.001716,0,0,0.006636,0.02772,0,0,0,0.001322,0,0
0.009099,0,0,0,0,0,0.000124,0,0.030653,0,0,0,0,0,0
0,0,0,0,0.008835,0,0,0,0,0,0,0,0,0,0
0,0,0.000001,0,0,0,0.004572,0.001665,0.062384,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.008854,0,0,0
0,0,0.004354,0,0,0.002352,0.001569,0,0,0,0,0,0,0,0
0,0.005964,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006252,0.00435,0,0,0,0.008095,0.004993,0.005029,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.002391,0,0,0,0
0,0.001726,0,0,0.002254,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.012556,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.003341,0,0.001414,0,0,0,0,0,0,0,0
0,0,0,0.004117,0,0,0,0,0,0.001338,0,0,0,0,0
0,0,0.000001,0.004179,0,0,0,0,0,0,0,0,0,0,0.01172
0,0,0,0,0,0,0,0,0,0,0,0.002871,0.001574,0.05741,0.000665
0,0,0,0,0.004826,0,0,0,0,0,0,0,0,0,0
0.004144,0,0,0,0,0,0,0.033777,0.002908,0,0,0,0,0,0
0,0.00662,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012608,0,0.0063,0.001325,0,0,0,0,0,0,0,0.003174,0.003243,0.001565,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.02562,0,0.002785,0,0,0,0.010146,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011156
0,0,0,0,0,0,0,0,0,0,0.013126,0,0.002557,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002136,0,0,0,0,0,0,0,0,0,0.000162,0.004435,0.025109,0
0,0,0,0,0.00382,0,0,0,0,0,0,0,0,0.01221,0
0,0,0,0.000002,0,0,0,0,0,0,0,0.004031,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.004368,0,0,0,0.002274,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.014722,0,0,0,0,0
0,0,0,0,0,0,0.001451,0.002776,0.003579,0,0,0,0,0,0
0.001295,0,0,0.005626,0,0,0.024426,0.000375,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.047816,0,0,0
0,0,0,0.010005,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.002858,0,0.067044,0,0.003765,0,0.002533,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.010233,0.000002,0.002304,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.015171,0,0
0,0,0.011456,0,0.000224,0.006003,0,0.002456,0.000005,0,0.001152,0,0,0.012334,0
0,0,0,0,0,0,0,0,0,0.010431,0,0,0,0,0
0,0,0,0,0.005977,0,0,0.004959,0,0,0,0.002326,0,0.005733,0
0.006768,0,0,0,0,0,0,0.012819,0,0.039315,0,0,0,0.000016,0
0,0,0.005616,0,0,0,0,0,0,0,0,0.030026,0,0,0.006455
0.001281,0.015906,0,0,0,0,0,0.001176,0.001319,0,0,0.002907,0,0,0
0.008388,0,0,0,0,0,0,0,0.030793,0,0.004274,0,0.009888,0,0
0,0,0,0.012591,0,0,0,0,0,0,0,0.001687,0.001878,0.002191,0
0.003839,0.001742,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000003,0.040081,0.002271,0,0,0
0,0,0,0.008874,0,0,0,0,0,0.051729,0,0,0,0,0.006837
