@relation doc-subject

@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
0,0.000026,0.982783,0.000067,0.010069,0.000033,0,0.000038,0.000003,0,0.0001,0.006668,0.000007,0.000197,0.000008
0.000143,0.345944,0.001844,0.040206,0.321526,0.000752,0.000008,0.052209,0.000553,0.011296,0.000004,0.141291,0.012292,0.059021,0.000167
0.054327,0.051075,0.087389,0.087755,0.163583,0.080485,0.028979,0.281661,0.007916,0.003719,0.023032,0.048829,0.001714,0.009304,0.061685
0.000118,0.00885,0.002868,0.005237,0.002786,0.002316,0.005268,0.042894,0.000076,0.001287,0.887247,0.012886,0.000747,0.024446,0.002975
0.024017,0.104826,0.010257,0.03016,0.050352,0.069281,0.001467,0.197979,0.002262,0.019005,0.000155,0.37664,0.000026,0.028271,0.078348
0.02738,0.000475,0.00993,0.02004,0.077712,0.282775,0.106697,0.000035,0.096604,0.045392,0.003069,0.008605,0.00069,0.000001,0.320595
0.001223,0.001084,0.002379,0.00077,0.003128,0.096936,0.011605,0.00015,0.000097,0.001267,0.000785,0.004998,0.000116,0.845315,0.030147
0.275867,0.00002,0.000068,0.000411,0.000119,0.000597,0.131739,0.00009,0.034445,0.005729,0.000101,0.000058,0.550518,0.000145,0.000094
0.000005,0.000037,0.000056,0.053566,0.000546,0.000125,0.000009,0.009005,0.002571,0.007787,0.000001,0.000006,0.000036,0.926233,0.000018
0.000014,0.000016,0.000001,0.022501,0.000565,0.000312,0,0.975484,0.000007,0.000077,0.000001,0.000009,0,0.001011,0
0.039723,0.005411,0.000067,0.137379,0.091489,0.070047,0.000003,0.010502,0.069856,0.382461,0.040223,0.005903,0.006435,0.036413,0.104087
0.056858,0.02486,0.043701,0.030239,0.126309,0.050636,0.004476,0.054043,0.007168,0.060915,0.045603,0.051966,0.016484,0.108559,0.10987
0.000794,0.105391,0.022834,0.045803,0.086291,0.00571,0.429454,0.123503,0.023057,0.008827,0.011713,0.000157,0.00015,0.057768,0.078546
0.000028,0.019855,0.006603,0.00737,0.648832,0.059608,0,0.000003,0.005385,0.000271,0.001554,0.000088,0.000082,0.000108,0.240289
0.08905,0.023378,0.081444,0.041696,0.000621,0.011096,0.33332,0.047137,0.052224,0.134494,0.012197,0.030094,0.028956,0.106908,0.007384
0.015533,0.008558,0.00635,0.000013,0.000427,0.000005,0.015501,0.000064,0.015819,0.05015,0.011149,0.00007,0.876076,0.000214,0.00007
0.000424,0.073837,0.072756,0.014315,0.139794,0.00005,0.000153,0.001521,0.01881,0.174565,0.338245,0.002363,0.060652,0.048253,0.054262
0.33917,0.057891,0.012319,0.251896,0.028331,0.00611,0.031986,0.003681,0.006575,0.125871,0.000713,0.00033,0.044379,0.016846,0.056557
0.011831,0.036562,0.003979,0.17417,0.055344,0.004111,0.00011,0.013724,0.001833,0.000307,0.002602,0.000611,0.620219,0.060153,0.014444
0.142962,0.032057,0.010588,0.046325,0.000785,0.00033,0.422946,0.011877,0.153168,0.135965,0.000024,0.000027,0.018095,0.007331,0.01237
0.007825,0.410051,0.010071,0.027121,0.000313,0.008432,0.020924,0.179948,0.003778,0.103413,0.029161,0.032406,0.000005,0.151174,0.011158
0.01343,0.195337,0.052098,0.042406,0.125989,0.043899,0.015653,0.057847,0.012288,0.16395,0.010453,0.013673,0.000103,0.019134,0.195585
0.000387,0.064222,0.007364,0.143251,0.064217,0.038231,0.000027,0.008645,0.00137,0.00012,0.00834,0.00808,0.48299,0.146309,0.026446
0.000289,0.027077,0.002744,0.000112,0.020018,0.001633,0.000011,0.0001,0.000167,0.000237,0.001866,0.002239,0.000721,0.900379,0.042406
0.020853,0.000051,0.03137,0.360444,0.012534,0.024503,0.000033,0.186429,0.103523,0.190065,0.000031,0.01964,0.000011,0.017226,0.008857
0.939447,0.000066,0.00008,0.000005,0.000016,0.00007,0.000128,0.000005,0.001497,0.001991,0.000065,0.000001,0.051365,0.005154,0.000111
0.037971,0.390086,0.031535,0.041123,0.13206,0.016525,0.01259,0.062208,0.030873,0.010336,0.061308,0.061004,0.000189,0.042979,0.040085
0.085865,0.004779,0.000027,0.015902,0.093451,0.000001,0.380262,0.000001,0.247118,0.044145,0,0,0.084097,0.000967,0.024263
0.008162,0.000995,0.054963,0.006985,0.025456,0.073308,0.000762,0.061606,0.000447,0.041073,0.024678,0.010856,0.002168,0.616748,0.071795
0.024136,0.000522,0.000196,0.000201,0.000071,0.000862,0.667824,0.000004,0.185254,0.01989,0.016567,0.001049,0.010936,0.000788,0.065858
0.000125,0.000049,0.00103,0.00006,0.026075,0.029511,0.00002,0,0.006271,0.000589,0.000062,0.000017,0.000061,0.0009,0.93523
0.037622,0.000002,0.000001,0.082787,0.000006,0.000012,0.001269,0.024609,0.707427,0.110645,0.000142,0.001669,0.000394,0.032794,0.00062
0.011159,0.343072,0.006158,0.017523,0.02405,0.003926,0.021001,0.010252,0.001051,0.028954,0.43421,0.002804,0.000073,0.070909,0.024856
0.004254,0.015304,0.050805,0.00108,0.675681,0.030658,0.003771,0.042089,0.002007,0.023889,0.015506,0.019366,0.000226,0.007006,0.108357
0.000474,0.013892,0.028938,0.026728,0.024845,0.015484,0.001102,0.001006,0.00131,0.451833,0.172698,0.008961,0.022236,0.061925,0.168569
0.016017,0.024821,0.062392,0.001532,0.105869,0.05988,0.000185,0.000298,0.035575,0.043562,0.004352,0.000142,0.000105,0.292049,0.340427
0.007956,0.00785,0.00374,0.172619,0.050351,0.008836,0.007206,0.033845,0.112778,0.468971,0.020237,0.011714,0.02946,0.03895,0.02228
0.029337,0.000007,0.000037,0.000022,0.000065,0.000006,0.076292,0.000151,0.019939,0.089186,0.084929,0.000002,0.699939,0.000036,0.000052
0.004019,0.003355,0.00741,0.240298,0.022209,0.000397,0.000044,0.183974,0.200769,0.207693,0.006568,0.000002,0.002562,0.004897,0.075372
0.096918,0.003134,0.042431,0.354758,0.072313,0.006631,0.024321,0.034421,0.171948,0.057655,0.03646,0.020897,0.004589,0.043884,0.029639
0.004517,0.151382,0.01184,0.032534,0.018308,0.021319,0.000547,0.004262,0.009326,0.251113,0.117943,0.072343,0.148125,0.043171,0.11327
0.061259,0.001115,0.084451,0.004202,0.000305,0.003572,0.022378,0.007202,0.567488,0.201764,0.019734,0.001598,0.001686,0.015604,0.000918
0.000015,0.000002,0.000016,0.033575,0.000424,0.000067,0,0.001554,0.00002,0.000016,0,0.000004,0.000003,0.964081,0.000222
0.007476,0.000043,0.072465,0.104647,0.324333,0.002335,0.026558,0.046254,0.003898,0.006572,0.000884,0.146394,0.000037,0.024812,0.202496
0.011211,0.046172,0.013663,0.583783,0.011988,0.029734,0.018224,0.104316,0.002263,0.049789,0.000549,0.013242,0.00001,0.083569,0.019891
0.018142,0.022816,0.000353,0.057765,0.055007,0.067734,0.033007,0.036066,0.00041,0.081671,0.169236,0.287705,0.000174,0.047622,0.098581
0.200176,0.027882,0.024117,0.100181,0.063935,0.085252,0.039391,0.023341,0.032325,0.011165,0.000105,0.068536,0.002185,0.039647,0.235663
0.001522,0.014506,0.007688,0.021655,0.013621,0.001569,0.8456,0.022353,0.015253,0.015628,0.000287,0.011032,0.000298,0.021678,0.004289
0.075796,0.402341,0.068164,0.04675,0.033729,0.002091,0.000346,0.05138,0.007529,0.002971,0.016596,0.074379,0.036475,0.138952,0.013385
0.05305,0.000455,0.045312,0.004271,0.034342,0.008994,0.667032,0.003477,0.068578,0.054972,0.016842,0.000114,0.018538,0.010678,0.006794
0.034232,0.094755,0.00015,0.011641,0.145382,0.149017,0.184611,0.003504,0.000082,0.003417,0.006283,0.092816,0.02258,0.116456,0.135073
0.011734,0.134886,0.086758,0.018459,0.104794,0.007862,0.000046,0.00223,0.000217,0.258711,0.000329,0.257221,0.000064,0.00897,0.048587
0.109652,0.005518,0.010085,0.003183,0.01425,0.023198,0.606093,0.003117,0.036603,0.027678,0.001236,0.011465,0.134906,0.003535,0.005329
0.082629,0.033074,0.045047,0.026477,0.001059,0.0139,0.241165,0.0031,0.068126,0.018225,0.045376,0.018573,0.356054,0.026094,0.001842
0.08556,0.000149,0.008135,0.000249,0.005077,0.000013,0.735671,0.000005,0.090323,0.032666,0.000002,0.01977,0.005794,0.001975,0.003072
0.012488,0.063576,0.003507,0.059532,0.014689,0.012768,0.012771,0.571186,0.013344,0.025183,0.0024,0.000856,0.020509,0.178653,0.007016
0.078773,0.044432,0.026707,0.039077,0.042232,0.001251,0.644512,0.014125,0.033171,0.02162,0.000734,0.000522,0.019395,0.010894,0.022554
0.002654,0.012213,0.096034,0.188441,0.215069,0.129028,0.037812,0.00337,0.047128,0.058994,0.044161,0.036313,0.003494,0.007202,0.092426
0.042657,0.034925,0.018649,0.594662,0.002232,0.008541,0.012053,0.114106,0.012802,0.030156,0.015339,0.031185,0.000034,0.04235,0.035032
0.002162,0.000209,0.013297,0.05145,0.046667,0.029305,0.089343,0.061521,0.034271,0.028651,0.473855,0.00648,0.000571,0.084738,0.059618
0.005354,0.019648,0.004332,0.022262,0.045352,0.008935,0.095465,0.009983,0.04852,0.14301,0.001363,0.004497,0.004835,0.001697,0.57988
0.102146,0.053738,0.33661,0.016303,0.030298,0.000854,0.023599,0.009786,0.00073,0.087927,0.04027,0.10501,0.011851,0.118448,0.062429
0.000952,0.660785,0.016791,0.009123,0.003639,0.005167,0.007957,0.096755,0.000367,0.072284,0.006118,0.039601,0.000012,0.075832,0.001807
0.000159,0.017678,0.026233,0.069229,0.011981,0.036517,0.032104,0.070196,0.002213,0.003343,0.615219,0.017514,0.019354,0.058794,0.014967
0.044377,0.035015,0.058132,0.049359,0.01461,0.018243,0.149605,0.133784,0.020179,0.049422,0.158109,0.049363,0.041357,0.056975,0.089781
0.069998,0.000055,0.001048,0.154843,0.099239,0.00168,0.014946,0.000014,0.103178,0.271894,0.068784,0.000255,0.066773,0.01687,0.130422
0.000058,0.067853,0.023666,0.045892,0.034802,0.009348,0.556386,0.121281,0.001354,0.004728,0.075898,0.015442,0.000058,0.034544,0.008691
0.33145,0.003967,0.00047,0.000019,0.019328,0.000113,0.232236,0.040142,0.044836,0.010178,0.113867,0.000002,0.17165,0.01297,0.018773
0.000095,0.003704,0.014762,0.117301,0.00247,0.002505,0.606103,0.083974,0.000887,0.001504,0.097346,0.006075,0.000027,0.060928,0.002318
0,0,0,0.000003,0,0,0.000056,0.008381,0,0,0.991477,0,0,0.000083,0
0.004745,0.180864,0.024241,0.031227,0.009049,0.002331,0.043514,0.021773,0.000447,0.056878,0.412385,0.037003,0.004533,0.150926,0.017306
0.302788,0.067961,0.001015,0.021578,0.00039,0.044885,0.458336,0.000352,0.031184,0.05611,0.000165,0.000045,0.006309,0.004351,0.004529
0.0064,0.645333,0.024931,0.047982,0.008963,0.006118,0.01607,0.042594,0.000251,0.024113,0.042383,0.003373,0.000004,0.069936,0.061549
0.675371,0.000037,0.000686,0.000432,0.000114,0.007933,0.000977,0.007952,0.043365,0.102286,0.019881,0.000274,0.140081,0.00052,0.000091
0.008361,0.061575,0.005307,0.007173,0.025431,0.02749,0.002211,0.005301,0.014186,0.045604,0.753266,0.000083,0.004044,0.025276,0.014693
0.002308,0.233456,0.074927,0.056141,0.002403,0.013174,0.01176,0.092847,0.000684,0.044484,0.150958,0.029791,0.000239,0.238735,0.034331
0.061455,0.106278,0.02534,0.002849,0.001826,0.004257,0.241568,0.045319,0.012825,0.084284,0.004876,0.000013,0.356687,0.038921,0.001761
0.000021,0.012526,0.010504,0.000045,0.000027,0.000196,0.740882,0.008438,0.052224,0.013238,0.008971,0.084083,0.002853,0.010975,0.043286
0.001059,0.077688,0.001616,0.000211,0.000471,0.000321,0.017476,0.085225,0.000063,0.027144,0.062576,0.011694,0.000074,0.68622,0.016292
0.00169,0.06978,0.028851,0.00246,0.029193,0.001735,0.019966,0.024248,0.048683,0.003535,0.093149,0.005419,0.000061,0.64323,0.028
0.033995,0.004259,0.006756,0.396087,0.146814,0.01629,0.00333,0.048399,0.039078,0.098228,0.007638,0.001781,0.027505,0.105635,0.063085
0.002555,0.105425,0.017699,0.046514,0.079212,0.002677,0.000102,0.156179,0.000575,0.084232,0.420597,0.023222,0.000114,0.00522,0.05568
0.015589,0.005022,0.056096,0.024404,0.085396,0.065385,0.014287,0.012207,0.165469,0.032568,0.025985,0.024613,0.002098,0.041856,0.425151
0.000262,0.402715,0.018116,0.000271,0.000517,0.000222,0.110534,0.074023,0.000898,0.015505,0.181218,0.002003,0.024213,0.078988,0.079402
0.407444,0.045235,0.02567,0.000378,0.002654,0.011648,0.110237,0.004073,0.036746,0.073035,0.116669,0.000268,0.13581,0.02357,0.006562
0.078282,0.173493,0.001833,0.047366,0.075,0.000012,0.097206,0.112493,0.000099,0.059321,0.09476,0.116169,0.000119,0.059194,0.002271
0.01766,0.092932,0.040288,0.051749,0.036828,0.049042,0.057545,0.168857,0.009447,0.016393,0.064096,0.144125,0.002058,0.130072,0.032801
0.000875,0.385625,0.036176,0.049141,0.007986,0.001827,0.000131,0.159431,0.000003,0.089699,0.003708,0.070105,0.000019,0.182459,0.001203
0.060337,0.020582,0.09678,0.042427,0.161749,0.042687,0.075628,0.09934,0.030071,0.028852,0.004999,0.029509,0.001804,0.13048,0.169172
0.008321,0.151618,0.157936,0.003723,0.125054,0.108392,0.00032,0.155845,0.015691,0.00001,0.032442,0.072445,0.043416,0.06652,0.058267
0.029569,0.000092,0.000164,0.023459,0.002671,0.028668,0.792366,0.000126,0.000503,0.004966,0.00011,0.000828,0.000386,0.000251,0.11584
0.030828,0.0012,0.007386,0.000107,0.074605,0.000162,0.74138,0.003918,0.033713,0.001015,0.076548,0.010361,0.00157,0.016649,0.000559
0.008125,0.102092,0.001393,0.026009,0.006747,0.003219,0.013525,0.070519,0.000068,0.013013,0.02205,0.001835,0.00207,0.708912,0.00219
0.023096,0.011173,0.004405,0.022536,0.006467,0.001666,0.815373,0.013929,0.033655,0.001231,0.022054,0.023338,0.002796,0.003036,0.011649
0.006246,0.028745,0.022761,0.044281,0.145263,0.008881,0.000001,0.01432,0.000298,0.090171,0.006496,0.406031,0.000003,0.016641,0.179425
0.002059,0.01286,0.012143,0.002256,0.006461,0.000823,0.000453,0.770377,0.005058,0.028778,0.034049,0.031427,0.000069,0.012429,0.076205
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.194678,0.060244,0.372697,0.055004,0.024001,0.035964,0.002358,0.002549,0.054819,0.024917,0.001196,0.048398,0.079101,0.019913,0.008414
0.002964,0.106277,0.00796,0.033908,0.000404,0.010168,0.324404,0.207331,0.009236,0.005187,0.002575,0.047693,0.003151,0.19286,0.025392
0.119035,0.136639,0.426744,0.003831,0.096167,0.005423,0.002818,0.000672,0.001394,0.02557,0.018651,0.098831,0.025285,0.015634,0.023306
0.011841,0.045227,0.007826,0.05123,0.009225,0.023489,0.077635,0.037461,0.001523,0.026209,0.000016,0.000611,0.00086,0.694316,0.012531
0.009922,0.070099,0.039599,0.010063,0.027315,0.005087,0.011413,0.160317,0.027173,0.01837,0.001716,0.429877,0.055551,0.078538,0.043245
0.019674,0.049103,0.011089,0.000174,0.000206,0.000006,0.001017,0.023285,0.023249,0.025248,0.013954,0.00726,0.000003,0.820243,0.000251
0.022463,0.059207,0.020204,0.078107,0.000406,0.001967,0.028321,0.105304,0.022649,0.047063,0.016288,0.046844,0.002719,0.51399,0.032505
0.003208,0.017561,0.087545,0.002312,0.000001,0.040438,0.037426,0.295618,0.004812,0,0.000001,0.443442,0,0.040187,0.027448
0.004109,0.033296,0.01199,0.017338,0.003656,0.014286,0.615532,0.022842,0.018075,0.05025,0.003698,0.027652,0.05086,0.010873,0.090727
0.643286,0.000011,0.001568,0.000528,0.034445,0.001618,0.052831,0.000004,0.113396,0.037468,0.000061,0.001593,0.070015,0.001496,0.04168
0.036187,0.074586,0.000385,0.010336,0.009743,0.000463,0.044736,0.038641,0.001014,0.08406,0.050593,0.020574,0.012983,0.591129,0.020468
0.03914,0.033343,0.025211,0.075909,0.105507,0.026092,0.017083,0.329725,0.020039,0.020763,0.005917,0.043548,0.003075,0.05947,0.177793
0.512552,0.000269,0.000345,0.006449,0.005979,0.01493,0.204132,0.012708,0.140966,0.010196,0.000004,0.000011,0.069397,0.000666,0.021394
0.02732,0.003608,0.008072,0.004219,0.026071,0.000862,0.723332,0.023559,0.008604,0.023285,0.001807,0.070417,0.000815,0.014681,0.063349
0.007248,0.655271,0.017718,0.04833,0.008419,0.006567,0.016523,0.037346,0.000257,0.023855,0.037115,0.0032,0.000004,0.076781,0.061365
0.091717,0.000289,0.020098,0.60901,0.054843,0.011014,0.002039,0.002506,0.001475,0.033014,0.00083,0.047367,0.008063,0.007068,0.104452
0.002579,0.139244,0.039049,0.338457,0.002135,0.036361,0.000091,0.078994,0.052038,0.030775,0.003534,0.005856,0.014954,0.105744,0.15019
0.048537,0.000679,0.002947,0.351885,0.053006,0.002039,0.005551,0.044308,0.083558,0.287236,0.000275,0.010557,0.001989,0.059425,0.048008
0.00009,0.447956,0.174946,0.002665,0.067462,0.028699,0.001081,0.039433,0.000994,0.000402,0.120703,0.039192,0.028062,0.032022,0.016292
0.003044,0.033091,0.003627,0.017396,0.037304,0.041532,0.65185,0.003579,0.03648,0.008464,0.014467,0.005824,0.063369,0.03683,0.040127
0.000066,0.052847,0.003713,0.075371,0.000056,0.008979,0.55906,0.08749,0.00081,0.006615,0.001275,0.007561,0.000354,0.18351,0.004418
0.003974,0.002584,0.034414,0.032552,0.382609,0.002152,0.001907,0.029076,0.108777,0.053615,0.09946,0.031834,0.001057,0.005194,0.205179
0.008039,0.029124,0.783942,0.001909,0.003215,0.021242,0.041218,0.028774,0.031722,0.022948,0.000136,0.005866,0.009762,0.010028,0.002074
0.011768,0.104953,0.010557,0.042894,0.012556,0.02329,0.047007,0.387877,0.013244,0.03536,0.049075,0.095069,0.001994,0.093901,0.064623
0.048579,0.089971,0.008513,0.105179,0.298173,0.089337,0.000521,0.242622,0.002616,0.001744,0.031207,0.012278,0.000683,0.005795,0.038415
0.101656,0.066832,0.069717,0.111174,0.003705,0.024656,0.055323,0.00399,0.00143,0.058062,0.001578,0.367122,0.001326,0.044771,0.049892
0.00021,0.048029,0.000861,0.049795,0.000096,0.039225,0.000741,0.192805,0.000255,0.023002,0.004337,0.007306,0.000628,0.578956,0.053753
0.005481,0.001089,0.019179,0.066776,0.005043,0.02473,0.00023,0.093323,0.001906,0.042268,0.000074,0.022334,0.000546,0.716469,0.000552
0.012365,0.429071,0.062408,0.018929,0.014264,0.028036,0.016159,0.012967,0.022751,0.030788,0.191819,0.056208,0.009964,0.062784,0.020494
0.000053,0.348986,0.074679,0.000238,0.00373,0.016814,0.008137,0.138715,0.011381,0.068562,0.000059,0.1716,0.000552,0.144119,0.001509
0.036201,0.027861,0.05764,0.045247,0.235076,0.214574,0.009579,0.043249,0.002086,0.120626,0.042269,0.053838,0.004621,0.035793,0.07134
0.020452,0.06741,0.022793,0.059403,0.075469,0.140171,0.037663,0.127004,0.01884,0.025826,0.217837,0.030692,0.00057,0.058611,0.083836
0.000109,0.001541,0.00082,0.07807,0.800334,0.005515,0.000176,0.010278,0.019893,0.00485,0.0006,0.000018,0.004417,0.058601,0.009895
0.00756,0.243243,0.071779,0.034859,0.063398,0.054348,0.029936,0.14088,0.00523,0.047365,0.051909,0.044407,0.000185,0.117877,0.0679
0.0847,0.046184,0.022429,0.004137,0.038113,0.006261,0.042548,0.010027,0.438672,0.120812,0.017207,0.006766,0.123349,0.022955,0.008891
0.063045,0.054498,0.090828,0.228903,0.04705,0.166183,0.000198,0.024609,0.071301,0.001516,0.000034,0.000586,0.00094,0.010507,0.239802
0.009207,0.050574,0.021683,0.223095,0.106386,0.01569,0.045999,0.027117,0.012015,0.147477,0.049504,0.000488,0.007117,0.059203,0.211631
0.093319,0.004536,0.172308,0.003626,0.00287,0.453114,0.010394,0.01271,0.047931,0.073535,0.096636,0.000079,0.016535,0.000746,0.011661
0.213632,0.048322,0.223919,0.023616,0.060239,0.001283,0.000005,0.006076,0.03438,0.034234,0.002975,0.308142,0.040162,0.00153,0.001485
0.0105,0.056201,0.02877,0.000568,0.091312,0.034157,0.017375,0.000496,0.009652,0.01715,0.038311,0.039024,0.000016,0.047144,0.609325
